
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198205  -0.72  -1.62  -0.29  -2.22   0.04  -2.75   0.06  -3.32   1.08   0.74
198206  -7.71  -7.89  -6.73  -8.81  -6.98  -9.08  -6.20  -8.89  -6.73 -15.70
198207  -1.65  -1.69  -1.63  -2.88  -1.11  -2.30  -1.15  -3.40  -1.36  -1.06
198208   0.17  -1.45  -0.21   1.30  -0.66   0.39  -0.96   0.49   0.49  10.49
198209  -0.19  -2.19   1.54  -1.61   0.72  -3.16   1.87  -3.07   2.13  -4.15
198210   0.01   0.42  -0.89   2.98  -1.07   2.42  -1.03   2.01   0.64   0.74
198211   8.78   8.23   9.44   6.92   8.73   7.80   9.13   6.58  10.23  -8.85
198212   8.90   9.90   7.86   9.70   8.13  10.05   6.89   9.53   8.28   1.64
198301  -1.85   0.97  -2.81  -1.99  -0.48   0.87  -2.60   1.66  -3.30   2.85
198302   2.74   6.13   1.94   1.70   2.81   4.57   2.64   5.07   1.69   5.18
198303   3.34   2.53   2.07   5.80   2.07   2.35   2.94   1.86   3.44   6.80
198304   6.09   4.71   6.13   6.88   5.84   5.22   6.04   5.80   6.19   4.34
198305   0.17  -0.62   2.34  -0.80   1.08  -1.44   1.55  -1.25   1.72  -1.14
198306   1.98   0.84   1.53   4.07   0.73   2.78   0.35   2.10   2.14   5.18
198307   0.67   0.53   1.35   0.04   1.77  -0.30   0.15  -1.56   2.58   0.72
198308  -1.65   0.51  -1.79  -1.39  -1.22  -0.37  -0.40   0.47  -2.76  -2.09
198309   3.88   2.83   2.28   5.10   2.26   5.42   1.19   4.23   3.57   7.54
198310   0.40   1.07  -0.79   0.62  -1.07   1.01  -0.28   0.56  -0.02   2.26
198311   1.51   1.46   1.64   1.94   0.97   1.08   1.05   0.54   1.72   2.56
198312   4.99   6.63   3.84   5.49   3.77   6.20   2.81   6.23   3.71   0.03
198401   3.17   5.59   2.84   6.12   2.03   5.95   1.80   5.25   2.07   7.38
198402  -0.44   0.68  -0.22   0.26  -0.27  -0.13  -0.04   0.63  -0.81  -3.60
198403   6.77   5.71   6.62   5.96   8.25   6.48   7.75   5.72   6.26   5.07
198404  -1.93  -2.14  -3.80  -1.40  -2.08  -1.91  -2.65  -0.80  -4.01  -0.55
198405 -10.74  -8.54 -11.93  -9.01 -10.82  -9.53 -10.43  -8.95 -12.53 -10.47
198406  -0.55  -1.51   0.46  -0.92  -0.11  -1.83  -0.20  -1.85   0.14   2.29
198407  -6.15  -5.63  -6.46  -6.21  -6.35  -6.11  -6.17  -5.75  -6.55  -8.16
198408  10.05   8.08  11.65   9.56   9.89   9.59  11.08   8.68  11.62  10.79
198409  -0.21  -3.22   1.16  -1.54  -0.16  -1.59   0.06  -2.41   1.18   1.99
198410   0.61   1.45   1.34   0.22   1.94   0.03   2.16   0.80   0.61   2.75
198411  -1.57   0.94  -3.01  -0.51  -1.55  -0.36  -1.49   0.91  -3.11  -0.43
198412   2.06   6.50  -0.51   5.72   0.38   4.81   0.23   5.98   0.28  -0.25
198501   2.01   2.29   2.59   3.69   2.37   0.94   2.38  -0.60   3.51  -0.19
198502  -2.46  -1.73  -3.65  -1.37  -3.40  -1.72  -3.61  -2.37  -3.30  -5.53
198503   5.96   6.48   6.03   4.03   7.31   6.80   6.13   9.20   4.47  12.71
198504   0.21   0.64   0.26   0.25  -0.32  -0.51   0.00  -0.32   0.75   3.78
198505   3.51   3.95   2.93   1.63   4.20   4.91   2.22   8.03  -0.40   8.93
198506   0.57   3.06  -2.05   2.60  -1.37   2.71  -0.82   2.14  -0.83   6.00
198507   4.74   6.29   4.96   3.35   5.63   5.74   5.29   7.25   2.97   2.64
198508   4.15   5.27   3.29   3.60   3.37   4.91   4.08   6.52   2.27   8.64
198509   6.86   9.33   3.73   5.58   4.87  10.30   4.93  13.90   3.60   2.53
198510   7.02   3.63  11.68   7.11   8.46   2.98   8.64   0.39  13.42  11.17
198511   4.92   4.02   6.41   4.02   6.24   3.89   4.62   2.63   6.33   1.27
198512   4.63   4.08   3.16   4.46   2.95   7.00   4.17   5.95   3.82   8.44
198601   3.60   3.67   4.35   4.16   4.27   3.46   4.54   2.80   5.07   5.93
198602   9.11   8.02   9.05   5.39  10.10   8.91   9.22  13.41   7.58  11.03
198603  11.97  11.78  12.74   9.83  13.57  11.86  12.86  12.82  12.47  15.12
198604   7.83   9.61   6.97  13.75   4.65   8.93   6.58   4.86   8.56   7.89
198605  -3.74  -4.60  -2.43  -5.37  -2.20  -5.72  -1.19  -3.38  -2.53   1.85
198606   5.03   4.27   5.08   2.67   4.81   5.08   4.79   7.02   3.50   7.21
198607   5.64   0.74   7.06  -3.18   9.11   8.63   4.93  16.33   3.19  12.46
198608   9.26  12.45   8.36  13.67   7.68  11.17   5.97   8.75   5.73  -1.40
198609   2.42   1.55   3.50   2.48   3.14   6.27  -0.99   5.97   1.69 -10.82
198610  -5.63  -3.76  -6.89  -2.36  -6.84  -6.11  -6.13  -8.30  -4.34  -5.39
198611   4.03   2.70   5.02   1.64   5.43   2.02   6.21   3.93   4.03   9.28
198612   5.44   6.34   5.06   5.93   5.68   6.12   6.65   6.06   7.13   1.23
198701   3.97   1.85   5.24   1.53   5.31   4.57   4.79   6.60   3.09   6.38
198702   2.99   1.89   4.65   1.53   6.26   2.09   4.97   3.07   4.42   6.16
198703   4.02   2.95   4.01   2.25   5.41   3.60   6.72   5.48   1.94   7.55
198704   7.23   8.26   5.62   8.07   5.94   9.55   6.18   9.17   5.66  25.21
198705   1.92   6.12   0.16   2.76   3.29  -0.13   2.86  -2.15   4.32   3.83
198706  -0.06   8.60  -4.36   4.64  -0.96   2.73  -3.02   0.28   1.15  -8.26
198707   1.52   4.65   0.12   3.56   1.03   1.06   1.42  -1.41   1.68   0.61
198708   4.82   2.06   7.03   2.71   5.90   4.78   5.46   7.12   4.28   9.73
198709   1.94   8.21  -1.40   4.83  -0.67   4.80  -1.79   1.67   0.81  10.80
198710 -15.74 -20.14 -13.65 -16.95 -16.18 -15.60 -16.32 -11.41 -19.05 -15.90
198711   1.23   2.93  -0.19   1.94   1.68   1.13   1.84   0.27   1.61  -0.25
198712   5.41   7.65   3.73   6.97   4.97   4.46   4.80   3.72   7.25   0.57
198801  -0.89  -1.85  -1.33  -1.90  -1.04  -0.83  -0.98  -1.58  -1.20   2.69
198802   5.87   7.51   4.98   7.74   4.00   8.68   4.31   8.91   4.49   8.71
198803   5.66   9.23   4.44   7.80   5.13   6.50   5.00   5.79   4.67   3.96
198804   2.84   3.18   2.65   2.62   2.74   3.09   2.10   3.45   2.17   0.18
198805  -3.46  -3.78  -3.40  -4.27  -3.35  -3.00  -3.26  -2.69  -3.53   2.67
198806  -3.00  -0.27  -4.50  -0.17  -4.36   1.09  -5.04   0.14  -4.28  -1.35
198807   4.08  12.41   1.12  10.09   1.92   8.76   1.39   6.20   1.06  -2.72
198808  -7.10  -9.37  -6.01  -9.64  -5.94  -9.11  -5.39  -8.42  -5.78  -7.66
198809   1.90   2.30   0.48   2.41   0.02   4.46   0.24   4.49  -0.71   4.45
198810   3.24   3.66   2.15   4.94   0.64   6.28   1.35   7.81   0.14   7.17
198811   5.85   6.35   4.63   6.62   4.74   6.20   4.28   6.41   4.08   3.99
198812   0.43   3.41  -1.28   5.14  -1.77   3.07  -1.91   3.49  -1.92  -0.13
198901   1.11   1.75   0.28   1.27   0.42   2.24   1.23   3.55  -1.21   0.29
198902  -0.70  -0.38  -1.59  -0.01  -1.38  -0.94   1.44  -0.16  -1.99   0.64
198903  -2.87  -1.24  -3.74  -2.35  -3.32  -4.94  -0.09  -2.86  -2.70   2.07
198904   1.92   2.00   1.37   1.70   2.17   2.36   1.52   3.08   1.34   7.91
198905  -4.34  -0.21  -6.48   0.03  -6.84  -1.25  -6.01  -2.20  -6.18  -4.14
198906  -1.63  -1.63  -0.99  -1.57  -1.00  -1.83  -2.39  -2.08  -0.55   5.48
198907  12.25   9.01  13.79  10.02  13.23  10.81  12.68  12.21  13.03   6.83
198908  -5.71  -3.70  -6.41  -3.41  -7.13  -5.72  -5.15  -6.68  -5.76   0.50
198909   4.62   4.82   4.27   3.98   4.67   4.41   6.00   5.55   4.15   6.77
198910  -4.63  -3.84  -5.25  -4.54  -5.01  -3.74  -2.46  -3.60  -5.19  -8.01
198911   4.36   1.83   5.03   2.37   5.37   4.38   4.13   5.03   4.01   6.19
198912   3.77   3.98   3.25   3.03   3.06   3.33   2.80   3.85   3.36   8.22
199001  -2.96  -0.44  -4.65  -1.24  -4.43  -2.38  -4.17  -2.55  -3.61  -5.21
199002  -6.03  -5.38  -6.22  -5.72  -6.36  -5.59  -6.41  -5.74  -6.21  -7.58
199003  -8.47  -4.51 -10.58  -4.22 -10.50  -7.22 -11.85  -7.95  -9.22 -12.89
199004  -0.67  -1.03  -1.24   0.10  -1.50  -1.16  -0.14  -0.03  -1.80   0.92
199005  10.62   8.48  12.27   8.02  13.25   9.06  13.59  10.40  10.75  13.30
199006   0.14   2.22  -0.78   1.68  -0.95   0.00  -0.36  -0.18   0.90  -8.76
199007   2.23   1.26   2.52   0.89   2.22   0.72   2.66   1.52   3.34   1.70
199008 -10.47  -9.92 -11.05 -10.40 -11.46  -9.77 -10.92  -8.69 -11.33 -17.30
199009 -13.16 -12.67 -13.43 -13.80 -13.74 -13.06 -13.64 -13.00 -13.86 -20.32
199010  16.83  11.12  22.07  11.30  23.12  14.72  19.04  12.31  22.38  27.25
199011  -7.36  -6.47  -9.05  -6.31  -9.25  -6.51  -8.32  -6.35  -9.02 -11.36
199012   0.93  -0.28   2.02   0.15   2.20   1.46   0.26   1.45   0.65  -0.65
199101   2.63   3.33   1.78   3.57   1.29   3.22   2.20   3.42   1.79   5.84
199102  10.91  13.37   9.46  14.30   9.56  11.56  11.12  11.49   8.80  17.54
199103  -5.67  -5.84  -5.10  -5.55  -5.28  -5.63  -5.86  -5.91  -4.37  -8.86
199104   0.97   1.18  -0.03   0.72   0.01   0.48   1.03   1.05   0.58  -2.97
199105  -1.13  -1.91  -1.51  -2.33  -1.22  -1.08  -1.37  -0.53  -2.27   0.92
199106  -5.71  -5.12  -6.24  -4.34  -6.35  -5.49  -6.87  -5.37  -5.64  -7.40
199107   5.07   5.29   4.57   4.71   4.42   4.71   4.76   5.01   4.30   6.59
199108  -2.57  -2.63  -1.97  -2.68  -2.18  -1.93  -3.69  -1.88  -2.30   0.45
199109   5.84   5.65   5.56   5.07   5.71   4.28   8.96   6.24   5.06   9.75
199110   0.93   0.40   2.30  -0.77   2.34   0.22   1.98  -0.30   2.51  -4.17
199111  -4.70  -6.33  -4.05  -6.56  -3.57  -4.24  -5.55  -4.27  -4.01  -8.51
199112   5.61   5.32   5.72   5.02   5.96   4.51   6.53   5.47   5.40   3.48
199201  -1.71   0.59  -2.98   0.47  -2.62  -0.90  -2.19  -1.38  -2.26   4.07
199202  -2.29  -2.83  -1.91  -2.22  -1.66  -2.04  -1.90  -2.66  -1.17   1.23
199203  -5.58  -4.49  -6.36  -4.82  -6.67  -5.46  -6.16  -4.91  -6.32  -6.08
199204   2.77   6.31   0.73   5.74   0.90   4.56  -0.34   3.80   0.85  -1.24
199205   5.96   5.30   6.06   6.16   6.05   5.95   6.44   6.02   6.92   1.05
199206  -3.47  -3.43  -3.32  -2.97  -3.98  -3.81  -4.05  -4.63  -3.20  -1.19
199207  -3.38  -5.38  -2.42  -4.74  -2.22  -3.33  -3.42  -3.83  -2.96 -10.16
199208   4.45   2.45   4.96   3.33   4.84   3.10   6.67   4.37   4.77   6.02
199209  -3.14  -3.92  -2.33  -4.49  -2.51  -4.37  -2.70  -3.82  -3.45  -2.96
199210  -5.80  -4.83  -5.97  -5.33  -6.30  -6.10  -5.70  -5.98  -5.64 -17.40
199211   0.94   0.89   0.38   1.07  -0.25   0.40   1.15   0.45   1.04  -1.34
199212   0.70   1.68   0.27   1.11   0.57   1.68  -0.83   1.35  -0.77  -3.15
199301  -0.29   0.99  -0.68   0.99  -0.76   1.26  -1.25   1.48  -1.10   5.20
199302   2.64   2.40   2.16   3.08   3.06   4.09   1.34   3.42   1.83  -3.19
199303  11.21  12.54   8.76  10.57  13.35  14.60   7.83  12.21   6.63  11.73
199304   8.72   9.75   7.59   9.06   8.97   9.14   7.56  10.08   7.81  12.03
199305   0.98  -0.01   1.28   0.42   1.71   0.88   1.56   0.99   1.85   3.24
199306  -4.00  -3.71  -3.55  -4.23  -4.84  -4.15  -4.12  -3.35  -3.46  -5.07
199307   4.40   6.20   3.27   5.41   4.12   5.99   3.47   5.35   3.18   8.04
199308   5.47   5.34   5.28   5.94   5.61   5.01   5.60   4.18   6.08   6.94
199309  -2.28  -1.65  -1.17  -1.05  -3.51  -3.11  -0.56  -3.16   0.24  -5.20
199310   2.12   2.67   1.35   2.89   1.84   3.41   0.59   2.23   0.77  -4.96
199311  -7.00  -6.66  -6.32  -6.57  -8.05  -6.78  -7.30  -6.32  -6.46  -9.23
199312   6.77   9.32   4.24   7.64   6.61   8.34   5.45   6.41   5.67   3.86
199401  10.23  11.62  10.48   9.74  13.28  11.83   9.52   9.94  12.04  12.55
199402  -0.32   1.17  -1.01  -0.73   0.11   0.20  -0.93  -0.56  -0.14  -4.91
199403  -2.69  -2.03  -3.29  -2.48  -2.56  -2.32  -2.47  -2.28  -2.79  -3.43
199404   3.56   4.65   2.66   2.24   4.21   3.30   3.42   4.23   2.52   4.37
199405  -1.20   0.50  -2.46  -0.90  -1.85  -1.23  -1.58  -0.69  -2.57   0.10
199406   2.47   2.52   2.48   2.83   2.12   2.39   2.27   2.51   2.39   0.10
199407   0.67  -0.31   0.64   1.90   0.34   0.67   1.25   0.45   0.90   2.35
199408   3.12   3.01   3.84   2.62   3.82   3.53   2.59   2.22   3.89   5.43
199409  -3.13  -3.16  -2.55  -3.38  -3.20  -3.11  -2.12  -2.57  -2.54  -6.04
199410   3.82   4.47   3.45   2.79   4.56   4.04   2.70   3.18   4.04   0.95
199411  -5.25  -5.42  -5.05  -5.26  -6.06  -5.97  -4.14  -5.28  -5.32  -4.30
199412   0.91   0.79   0.97   1.30   1.04   1.51   0.24   0.68   1.05  -8.98
199501  -4.33  -2.94  -4.94  -2.62  -5.60  -4.58  -3.61  -2.99  -5.90  -6.15
199502   0.02   0.02  -0.14   0.44  -0.98   0.98  -0.67   0.50  -0.27  -1.10
199503   6.85   5.55   8.46   6.00   7.34   7.10   5.96   6.71   8.25  -6.69
199504   3.51   2.87   4.04   3.72   4.17   3.39   4.26   3.19   3.83   5.82
199505  -1.30  -0.84  -1.40  -0.27  -1.87  -1.09  -1.34  -0.79  -1.16  -6.39
199506   0.13  -0.51   0.89   0.03   0.08   0.19   0.23  -0.56   0.68  -5.01
199507   4.94   5.95   4.25   4.96   5.99   4.78   5.33   3.48   5.69   8.37
199508  -2.19  -3.72  -1.26  -2.57  -0.81  -2.16  -1.89  -2.95  -1.12   5.48
199509   0.86  -0.18   0.98   1.43   0.11   0.75   0.66   0.93   0.68  -2.50
199510  -1.23  -1.92  -1.00  -1.36  -1.84  -2.59  -1.36  -1.04  -2.19  -7.56
199511   0.80   1.43   0.51   0.07   1.35   0.16   1.26   0.49   0.30   2.55
199512   3.42   4.35   2.87   3.53   2.79   3.17   2.80   3.61   2.76   5.72
199601   0.82   2.39   0.19   2.23   0.35   1.43   0.42   1.81   0.13   1.00
199602   1.40   2.24   1.47   1.85   1.14   2.09   1.47   1.39   1.64   3.03
199603   1.79   1.34   1.14   0.58   2.07  -0.47   2.95   0.89   2.03   0.42
199604   3.25   3.26   3.12   3.18   2.86   3.91   3.00   3.58   2.93   4.68
199605  -0.84  -1.24  -0.61  -1.40  -0.69  -2.16  -0.78  -1.81  -0.82  -0.86
199606   1.05   0.55   1.38   0.07   0.44   0.08   0.76  -0.08   1.42  -0.24
199607  -3.19  -3.76  -3.08  -2.74  -3.42  -3.39  -2.91  -3.23  -3.36  -3.78
199608  -0.10   1.02   0.00  -0.43   0.38   0.53  -0.53  -0.55   0.72  -1.78
199609   3.41   2.87   3.55   3.03   2.77   2.87   3.59   2.71   2.92  -0.27
199610  -1.48  -2.17  -1.62  -2.09  -1.06  -2.03  -1.86  -1.46  -1.21  -2.82
199611   4.73   6.24   4.40   5.38   3.65   5.60   2.81   3.92   4.36   2.32
199612   0.67   1.48   0.52   1.33  -0.28   2.08  -1.70   0.70   0.66  -5.25
199701  -2.89  -2.09  -3.20  -2.06  -3.29  -1.48  -3.41  -3.34  -2.94  -2.92
199702   0.90   1.32   1.02   2.73   0.59   1.49   0.94   1.45   1.58   1.33
199703   1.14   0.74   1.03   1.13  -0.17   1.62   0.79   0.76   1.10   0.62
199704   1.06  -0.36   1.72   1.17   0.44   1.30   1.57  -0.58   2.01   0.28
199705   6.58   6.70   6.66   4.81   8.47   6.16   6.95   5.61   6.74   7.70
199706   5.06   4.52   5.16   3.84   5.50   6.77   5.10   3.83   5.31   5.01
199707   1.94   0.09   2.92   1.85   1.67   0.93   1.85  -0.12   3.35  -3.92
199708  -7.40  -4.80  -7.65  -4.90  -7.93  -5.85  -7.74  -5.33  -8.05  -7.06
199709   5.76   3.29   6.97   4.62   4.20   3.14   6.84   2.30   7.42  -2.47
199710  -6.36  -6.27  -6.73  -6.69  -5.82  -6.12  -5.89  -4.87  -7.26  -5.56
199711  -0.99  -1.67   0.18  -1.15  -0.31  -1.74   0.45  -1.92   0.41  -8.20
199712  -0.15  -1.80   0.87  -1.67   0.78  -2.01   1.11  -2.48   1.00  -7.42
199801   4.11   6.43   4.10   4.61   3.52   6.73   3.77   7.04   4.06  12.04
199802   5.21   7.37   5.08   5.97   5.85   6.60   5.06   6.86   5.83   7.46
199803   3.65   6.06   2.32   5.87   1.98   5.52   3.29   4.42   2.97   2.58
199804   0.69   0.69   1.44  -0.21   1.73   0.51   1.31  -0.30   1.20  -1.00
199805   0.78   1.34   1.23   0.52   0.55   1.37   0.81   0.55   0.62   1.91
199806   0.31  -1.63   1.12  -0.86   1.31  -0.36   1.26  -1.08   1.59  -6.08
199807   0.12  -1.29   0.91  -1.54   0.79   1.64   0.29  -0.94   1.43  -2.48
199808 -10.64 -13.05  -9.02 -13.11  -9.31 -13.12  -9.51 -12.29  -9.64 -17.55
199809   0.05   0.19  -0.90  -1.00  -0.65  -1.48  -0.38  -2.55  -1.37  -8.21
199810   7.73   8.26   8.74   7.29   7.90   7.48   9.09  10.56   8.34  15.44
199811   3.98   3.06   3.72   3.44   4.05   3.69   3.93   3.02   4.95   5.89
199812   4.19   2.19   6.14   0.70   6.41   3.90   6.12   2.44   5.87   0.63
199901  -0.24  -2.02   0.29  -2.03   1.05  -1.73  -0.55  -3.17  -0.27   9.25
199902  -2.01   0.07  -2.50   1.24  -2.43   1.31  -3.26   0.18  -3.02  -8.03
199903   3.60   6.44   1.71   5.50   2.90   6.55   1.44   6.68   2.01   2.30
199904   3.70  10.43   1.48   9.64   2.68  11.43   1.63  10.24   1.10   8.14
199905  -3.21  -4.20  -2.97  -3.11  -2.79  -4.65  -1.91  -4.28  -2.81  -2.87
199906   4.39   6.92   4.12   5.78   4.38   6.64   3.50   4.25   4.42   7.70
199907   3.82   5.09   2.82   6.52   3.12   7.19   3.09   5.33   2.62   4.53
199908   0.22   0.24   0.28   0.89   0.28  -1.13   1.91   0.63   0.08   0.76
199909   0.70  -0.25   1.99  -1.29   1.70   0.90   1.98  -1.42   1.77   3.59
199910   3.43  -1.62   4.95  -1.57   5.55   1.35   3.53  -1.71   4.91   0.13
199911   6.40  -1.03   7.78   1.37  10.68   3.04   8.34  -1.88   8.07   8.44
199912  10.61   5.97  10.16  12.55   8.57   8.90   9.67   5.24  12.15   2.46
200001  -6.62  -4.02  -6.64  -3.99  -6.65  -5.56  -6.48  -4.61  -6.05   3.01
200002   4.11  -6.55   7.35  -1.15   7.78  -4.52   7.61  -4.80   6.93   4.75
200003   3.06   7.85   0.80   4.71  -0.07   6.88   0.85   5.66   1.39  -1.36
200004  -5.55  -2.13  -6.93  -3.18  -6.66  -2.25  -6.46  -3.23  -6.96  -6.92
200005  -4.62   3.13  -7.14  -0.18  -7.36  -0.40  -6.61   2.77  -7.09  -4.80
200006   3.40   5.63   2.61   4.84   2.72   5.21   2.82   6.68   2.60  16.36
200007  -4.32  -2.98  -4.87  -1.74  -5.01  -1.65  -4.90  -3.49  -4.94  -4.10
200008   0.65  -0.24   0.73  -1.96   1.98  -1.56   2.16   0.17   0.73   1.69
200009  -5.12  -2.59  -6.35  -2.10  -5.57  -1.06  -5.94  -1.98  -6.22  -9.01
200010  -3.05  -0.08  -3.99  -0.65  -5.03  -0.46  -5.30   0.39  -4.65  -4.99
200011  -3.00   2.02  -4.99   1.19  -5.38   3.29  -5.24   3.00  -5.93 -13.00
200012   1.57   5.24   0.19   5.22  -0.54   5.71   0.03   5.37   0.15   7.17
200101   0.47   2.48   0.02   2.67   0.88   3.11   0.52   4.40   0.31   9.18
200102  -8.01  -3.23  -9.08  -3.13 -10.85  -2.16  -9.66  -2.99 -11.85 -12.54
200103  -6.57  -6.67  -7.43  -6.48  -7.45  -7.40  -7.32  -6.44  -8.99 -12.24
200104   7.41   8.44   8.12   6.49   8.83   7.51   8.42   8.42   8.69   9.91
200105  -3.09  -2.81  -3.67  -0.89  -5.15  -1.13  -3.86  -2.44  -4.28  -4.76
200106  -4.63  -5.07  -4.95  -3.27  -5.54  -4.09  -5.24  -3.12  -5.88  -6.01
200107  -1.71  -0.61  -2.44  -0.02  -2.41  -0.88  -2.04   0.93  -2.38  -6.82
200108  -4.01  -1.49  -5.16  -1.21  -5.84   0.28  -5.24   0.23  -5.73  -6.87
200109  -8.39 -11.09  -6.62 -13.85  -6.51 -14.98  -5.99 -11.08  -8.44 -16.18
200110   3.29   4.76   3.79   5.48   3.48   5.20   3.54   3.77   4.58  16.83
200111   3.80   6.23   4.14   6.21   4.01   5.89   4.09   3.65   6.52   6.33
200112   0.74   0.47  -0.34   2.24  -0.51   1.72  -0.34  -0.06   0.07  -4.58
200201  -4.75  -5.85  -4.24  -2.41  -6.74  -4.03  -6.17  -2.45  -6.08  -5.00
200202   1.60   0.21   1.84   2.37   0.33   2.20   0.65   2.23  -0.41   2.29
200203   5.26   6.39   4.74   7.50   5.08   7.77   4.30   5.68   5.51   6.84
200204  -0.07  -0.67  -0.70   2.18  -1.06   0.42  -0.93   1.87  -1.74  -3.09
200205   1.21   3.41  -0.71   2.06  -0.43   3.59  -1.04   4.06  -0.59   1.96
200206  -3.27  -5.42  -2.32  -3.83  -4.08  -4.93  -3.69  -1.93  -4.43  -8.63
200207  -8.43  -5.94  -9.31  -8.09  -8.32  -7.44  -8.64  -8.05  -9.29 -13.08
200208  -0.33   0.06  -0.85  -0.04  -1.43  -0.98  -1.01   1.29  -0.95  -3.59
200209  -8.83 -12.07  -7.06  -8.72  -9.02 -11.90  -8.31  -9.27 -10.12 -15.19
200210   4.43   5.71   4.97   0.91   7.57   4.34   7.00  -0.28   9.46   8.09
200211   4.22   7.97   2.84   6.98   4.98   7.34   4.36   5.41   7.02   9.24
200212  -1.91  -2.16  -2.44  -0.66  -4.01  -2.59  -3.25   0.76  -3.92  -8.26
200301  -3.87  -1.89  -4.70  -0.84  -4.03   0.87  -4.32  -1.00  -5.66  -0.27
200302  -2.51  -1.41  -2.57  -3.38  -2.09  -5.89  -2.65  -3.47  -3.11   1.16
200303  -0.99  -1.79  -0.56  -2.56  -0.65  -2.31  -0.67  -0.86  -0.51  -4.27
200304   8.07  10.74   7.69  10.87   8.64  12.50   8.61   9.92   8.60  12.53
200305   6.13   8.04   6.03   8.11   5.82   8.61   6.10   7.88   6.36   9.77
200306   1.66   1.86   1.55   2.77   1.50   3.19   0.40   1.45   0.88   6.41
200307   1.11   2.48   0.20   3.59   0.77   3.44   0.68   1.47   1.50   4.01
200308   3.02   4.41   2.66   4.91   3.07   5.51   2.95   3.56   2.65   7.05
200309   3.51   4.81   4.05   3.65   3.98   2.60   4.40   4.34   3.66   7.65
200310   5.17   7.41   4.84   6.35   6.09   6.56   5.11   7.40   5.23   9.14
200311   2.54   2.48   2.81   1.48   1.99   0.64   2.54   2.64   2.31  -0.35
200312   7.84   7.81   7.24   6.95   7.31   7.04   6.27   7.16   6.73   7.70
200401   1.21   2.99   1.04   0.63   2.46   2.13   1.09   2.39   1.27   7.30
200402   2.64   2.85   2.06   3.87   2.04   3.59   2.28   3.90   1.78   4.45
200403   0.60   1.12  -0.02   1.83   0.94   1.58   0.70   0.63   0.33   3.07
200404  -1.96  -0.84  -2.18  -1.83  -2.38  -2.27  -2.36  -2.26  -3.01  -5.51
200405   0.56   0.40   0.02   0.87   0.08   0.53   0.52   1.62   0.78  -0.51
200406   2.02   2.48   1.57   4.01   1.24   3.94   1.16   3.11   0.89   2.22
200407  -2.31  -1.38  -3.21  -1.56  -3.26  -1.96  -3.98  -1.02  -3.72  -7.09
200408  -0.07   1.30   0.03  -0.27  -1.26   0.08  -0.47   0.08   0.01   0.52
200409   2.47   3.37   1.70   2.39   2.77   1.78   2.16   2.14   2.63   2.07
200410   3.06   3.34   2.77   3.48   2.54   3.82   2.56   4.02   2.94   4.79
200411   6.51   7.90   6.16   6.96   7.25   6.40   6.61   7.16   6.66   7.75
200412   4.13   4.54   4.38   4.83   3.61   4.90   4.35   3.79   3.79   5.64
200501  -1.25  -0.18  -2.02  -0.13  -1.22  -0.34  -1.95  -0.49  -1.70   1.90
200502   4.37   4.16   4.20   5.09   4.01   3.97   3.68   4.32   4.75   2.25
200503  -2.50  -2.08  -2.47  -2.24  -2.51  -2.49  -2.34  -2.17  -2.60  -3.24
200504  -2.37  -3.51  -1.27  -3.35  -2.01  -3.58  -1.01  -2.09  -3.11  -3.70
200505  -0.27   0.13  -0.62   0.23  -0.15  -0.19  -0.28  -0.25  -0.35   0.76
200506   2.03   1.55   1.33   3.12   2.10   1.78   1.62   2.18   1.73   3.02
200507   3.31   4.06   2.25   2.74   3.87   2.89   2.82   2.81   3.78   3.24
200508   3.07   3.69   2.72   3.13   2.91   2.64   3.13   2.62   3.31   5.96
200509   3.37   2.67   3.16   3.30   2.90   3.16   3.52   2.93   2.63   2.88
200510  -2.93  -2.45  -2.74  -3.81  -2.66  -3.33  -2.54  -2.79  -3.16   1.32
200511   1.36   0.88   1.45   1.21   3.00   1.47   1.97   0.46   1.85   2.63
200512   4.76   4.52   4.81   4.09   5.75   5.10   5.89   4.15   5.63   6.85
200601   6.37   6.58   5.82   6.95   5.94   6.63   5.66   5.60   7.79   4.19
200602  -0.99   0.86  -1.64  -1.10  -0.76  -1.36  -1.22  -1.18  -1.38  -2.18
200603   3.65   4.49   4.27   3.89   3.57   3.60   3.77   2.60   5.24   5.59
200604   5.30   5.02   4.89   6.44   4.34   5.68   4.37   5.54   4.54   3.03
200605  -4.02  -3.28  -3.79  -3.96  -5.28  -4.07  -4.69  -2.30  -5.34  -5.93
200606   0.08  -0.58   0.84  -0.47   0.85  -0.53   0.60  -0.13   0.39  -3.19
200607   1.31   2.44   0.46   2.13   0.41   1.98   0.06   1.90  -0.50  -3.26
200608   2.41   2.33   2.63   1.41   3.59   1.45   3.37   2.45   2.64   6.16
200609   0.16   2.28  -0.65   0.64   0.34   0.78  -0.01   1.08   0.19   0.24
200610   4.27   6.93   3.67   5.58   3.08   5.69   2.72   5.21   4.13   5.22
200611   3.44   3.70   3.25   3.58   2.96   3.89   3.45   3.65   2.79   4.68
200612   3.30   4.12   2.40   3.83   2.90   3.49   2.69   3.19   2.70   1.49
200701   0.82   2.21   0.56   0.87   0.63   1.18   0.28   0.87   0.35   1.87
