
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  2004  21.18  31.14  18.26  29.76  15.05  31.06  16.82  28.24  16.18
  2005   7.63  12.33   2.60  14.43   7.69   5.13   6.42   8.81   5.20
  2006  36.57  58.37  34.74  44.97  37.11  42.30  33.74  37.02  37.97

     Value-Weight Local  Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975  34.69  30.97  36.90  30.72  34.29  27.49  36.83  29.46  34.34
  1976  -6.18  -3.41 -11.28   2.55 -14.40  -0.79 -12.20   6.03 -10.63
  1977   4.22   4.67  -0.04  10.46  -4.65   2.76  -0.09  10.49  -2.63
  1978  11.52  14.56  12.30  13.12  13.56  15.88   8.87  15.54   8.87
  1979   5.46   6.80   1.74   6.25  -1.43   2.31   2.03   8.76  -2.70
  1980  11.45  -2.20  20.67  12.06  10.29  -3.06  13.18  -0.68   9.24
  1981  -0.32   6.74   1.07  -0.28   1.62   6.20  -4.53   5.62  -5.10
  1982  10.50   6.57   9.27   5.32   9.97   5.87   8.03   2.00  15.29
  1983  46.65  51.98  33.88  58.78  36.91  59.95  34.83  43.46  54.52
  1984  15.77  15.32  11.98  19.95  13.30  16.61  12.96  19.10   9.87
  1985  52.99  59.61  53.78  48.27  45.57  60.97  49.09  47.33  63.26
  1986  22.06  19.62  22.39  20.52  19.21  19.02  20.18  20.40  23.66
  1987 -22.17 -18.64 -26.80 -16.19 -21.32 -17.71 -26.41 -14.05 -28.79
  1988  36.18  49.31  28.94  48.15  23.96  46.38  24.24  43.77  29.55
  1989  28.72  32.06  24.55  23.88  34.04  36.21  29.76  26.34  28.14
  1990 -17.93 -22.14 -15.93 -23.50 -15.02 -22.31 -13.38 -13.18 -17.43
  1991  16.92  28.89   7.69  23.37  10.32  25.30  10.38  20.06  10.22
  1992   5.40  -1.70   6.03  -0.60   5.18  -0.26   4.72   2.58   3.16
  1993  43.88  53.96  37.01  60.15  37.43  60.47  31.52  54.94  39.92
  1994  -3.40   4.98  -1.98  -2.99  -1.03   2.05   1.61  -1.05   1.51
  1995  13.76   4.15  20.90   8.78  15.99   8.12  18.66  12.31  15.14
  1996  32.11  30.07  33.88  30.93  31.00  31.77  30.39  36.17  31.93
  1997  35.74  35.48  35.82  24.50  33.02  42.01  37.50  30.88  38.97
  1998  23.37  19.31  33.69  10.19  34.78  18.97  35.47  15.84  34.66
  1999  37.10  33.28  25.85  28.29  43.97  36.48  28.95  38.77  30.24
  2000  -3.95   4.01 -11.09   4.36  -8.50   8.90  -6.94   7.91 -14.20
  2001 -14.86  -4.34 -17.95   0.27 -18.28  -3.98 -15.53  -2.99 -19.57
  2002 -26.12 -28.16 -24.96 -22.57 -29.48 -32.12 -28.07 -25.03 -30.70
  2003  16.65  28.58  15.09  22.49  16.09  19.65  14.32  24.53  14.33
  2004  12.28  21.50   9.57  20.23   6.59  21.42   8.24  18.83   7.64
  2005  23.73  29.13  17.95  31.54  23.82  20.85  22.34  25.07  20.95
  2006  23.29  42.88  21.64  30.86  23.77  28.42  20.72  23.66  24.62

     Value-Weight Ratios      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975   1.00   1.74   0.46   0.20   0.06   0.57   0.14   8.39   2.75
  1976   0.85   1.75   0.38   0.16   0.05   0.54   0.11   7.47   1.74
  1977   1.02   2.06   0.53   0.16   0.05   0.50   0.15   7.42   2.30
  1978   1.07   2.47   0.53   0.17   0.06   0.60   0.16   7.88   2.71
  1979   1.03   2.03   0.53   0.17   0.06   0.53   0.15   7.90   2.75
  1980   1.07   2.30   0.57   0.18   0.06   0.57   0.16   8.31   3.01
  1981   1.13   2.99   0.53   0.21   0.06   0.76   0.17   9.48   3.08
  1982   1.22   3.11   0.60   0.20   0.07   0.66   0.17   9.82   3.04
  1983   1.20   3.27   0.58   0.21   0.06   0.71   0.17   9.15   2.90
  1984   0.91   1.98   0.46   0.15   0.04   0.49   0.13   7.07   2.08
  1985   0.91   1.78   0.47   0.15   0.05   0.47   0.13   6.76   2.09
  1986   0.62   1.15   0.32   0.12   0.03   0.36   0.10   5.41   1.53
  1987   0.52   1.08   0.24   0.11   0.03   0.31   0.08   4.87   1.21
  1988   0.76   1.56   0.37   0.14   0.05   0.47   0.11   6.70   1.91
  1989   0.59   1.09   0.27   0.11   0.03   0.32   0.09   5.48   1.55
  1990   0.55   0.95   0.23   0.12   0.03   0.30   0.07   4.94   1.06
  1991   0.73   1.37   0.32   0.17   0.05   0.43   0.10   6.79   1.55
  1992   0.70   1.31   0.33   0.14   0.04   0.35   0.09   6.26   1.71
  1993   0.73   1.64   0.36   0.13   0.04   0.41   0.10   6.61   1.73
  1994   0.53   1.02   0.27   0.07   0.03   0.25   0.07   4.09   1.02
  1995   0.61   1.05   0.31   0.09   0.03   0.25   0.08   4.65   1.00
  1996   0.57   1.18   0.30   0.09   0.03   0.30   0.08   4.71   1.26
  1997   0.46   1.05   0.24   0.08   0.03   0.24   0.06   4.21   1.00
  1998   0.36   0.78   0.20   0.08   0.03   0.19   0.05   3.41   0.91
  1999   0.32   0.84   0.17   0.11   0.03   0.24   0.04   3.83   0.91
  2000   0.26   0.79   0.14   0.09   0.02   0.20   0.04   4.21   0.75
  2001   0.29   0.75   0.14   0.10   0.02   0.20   0.04   3.84   0.73
  2002   0.42   1.08   0.22   0.12   0.03   0.27   0.05   5.12   0.93
  2003   0.61   1.63   0.29   0.13   0.04   0.31   0.07   6.23   1.08
  2004   0.48   1.03   0.26   0.13   0.03   0.27   0.06   4.07   0.82
  2005   0.46   0.89   0.26   0.09   0.03   0.19   0.05   3.86   0.90
  2006   0.43   0.77   0.23   0.08   0.03   0.18   0.05   3.26   0.83

     Value-Weight Ratios      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975   1.16   2.01   0.52   0.21   0.06   0.56   0.14   8.35   3.00
  1976   0.97   1.97   0.51   0.17   0.05   0.54   0.11   7.67   2.11
  1977   1.12   2.12   0.59   0.16   0.05   0.52   0.14   7.55   2.74
  1978   1.16   2.08   0.64   0.18   0.06   0.57   0.16   7.94   3.04
  1979   1.13   2.08   0.62   0.18   0.06   0.50   0.15   8.16   3.31
  1980   1.17   2.33   0.63   0.18   0.06   0.55   0.16   8.47   3.28
  1981   1.23   2.73   0.70   0.22   0.07   0.66   0.17   9.52   3.50
  1982   1.41   2.80   0.75   0.20   0.07   0.58   0.17  10.09   3.27
  1983   1.17   2.44   0.58   0.17   0.05   0.58   0.16   8.67   2.53
  1984   0.87   1.57   0.46   0.14   0.04   0.41   0.12   6.57   2.18
  1985   0.92   1.57   0.48   0.15   0.05   0.45   0.13   6.58   2.22
  1986   0.66   1.08   0.32   0.12   0.04   0.33   0.09   5.17   1.60
  1987   0.62   1.19   0.28   0.11   0.03   0.31   0.08   4.85   1.50
  1988   0.83   1.57   0.39   0.15   0.05   0.45   0.11   6.57   2.28
  1989   0.62   1.13   0.30   0.12   0.04   0.31   0.09   5.18   1.81
  1990   0.56   0.95   0.25   0.13   0.04   0.29   0.07   4.75   1.33
  1991   0.74   1.35   0.31   0.19   0.05   0.43   0.09   6.68   1.83
  1992   0.68   1.26   0.34   0.14   0.05   0.36   0.09   6.28   1.86
  1993   0.69   1.55   0.33   0.13   0.05   0.40   0.10   6.57   1.82
  1994   0.48   0.92   0.25   0.07   0.03   0.24   0.07   4.01   1.13
  1995   0.52   0.92   0.30   0.09   0.03   0.25   0.08   4.23   1.15
  1996   0.49   1.00   0.27   0.10   0.04   0.29   0.07   4.51   1.29
  1997   0.39   0.92   0.21   0.08   0.03   0.25   0.06   3.83   1.01
  1998   0.33   0.76   0.18   0.08   0.03   0.20   0.05   3.32   0.95
  1999   0.30   0.87   0.16   0.11   0.03   0.24   0.04   3.97   0.86
  2000   0.23   0.74   0.13   0.09   0.02   0.20   0.04   4.17   0.74
  2001   0.27   0.78   0.15   0.10   0.02   0.20   0.04   3.99   0.71
  2002   0.38   1.02   0.18   0.14   0.03   0.30   0.05   5.34   0.93
  2003   0.48   1.41   0.26   0.15   0.04   0.30   0.07   5.56   1.29
  2004   0.41   0.97   0.24   0.14   0.03   0.27   0.07   4.00   0.93
  2005   0.41   0.82   0.23   0.08   0.03   0.19   0.06   3.70   0.89
  2006   0.36   0.74   0.23   0.09   0.03   0.19   0.05   3.29   0.78

Copyright 2007 Kenneth R. French
