
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
199106  -6.82  -9.74  -6.12  -7.30  -5.03  -9.05  -6.25  -7.23  -5.82
199107  11.62  10.88  12.20   9.42  10.82  11.07  12.04   9.37  10.95
199108   2.43   2.37   3.23   3.19   1.62   3.47   1.90   2.41   2.80
199109   4.08   3.65   5.48   4.16   3.60   2.87   5.65   3.94   4.80
199110  -1.79  -1.86   0.30  -4.28   0.60  -3.00  -0.11  -3.15   1.30
199111  -3.62  -8.59  -1.11  -9.18  -1.84  -6.64  -1.79  -7.64  -1.94
199112   8.58   6.39  11.57   5.74  10.71   3.14  12.20   5.26  11.93
199201  -0.73   0.23  -0.01  -2.13  -1.46  -1.88   0.13  -2.08  -0.26
199202  -1.14  -0.14  -1.65   0.47  -2.21  -1.99  -0.89  -2.79  -0.86
199203  -4.84  -4.72  -5.04  -5.64  -4.98  -5.99  -5.54  -3.43  -6.76
199204  11.71  18.37   9.23  13.81   9.07  14.51   9.31  15.97   8.65
199205   5.12   4.24   5.30   6.06   4.89   5.88   4.92   4.93   5.02
199206  -3.08  -5.60  -2.70  -2.29  -5.51  -6.81  -2.42 -10.31  -1.67
199207  -3.86  -9.59  -2.61  -2.93  -1.71  -3.55  -2.66  -5.35  -2.63
199208  -0.03  -1.63   0.15   2.40  -0.20   0.76   0.20  -2.16   0.82
199209  -2.03  -1.48  -1.73  -4.71  -0.93  -3.91  -1.99  -2.05  -2.42
199210  -8.67  -5.80  -8.19  -7.54  -8.82  -6.81  -8.20  -5.61  -8.87
199211   2.02   1.54   1.57   3.45   1.11   2.83   1.52   0.25   1.68
199212   3.64   7.40   1.90   3.70   2.67   4.78   1.94   6.44   1.44
199301  -3.59  -1.68  -4.46  -1.10  -4.60  -1.58  -5.75   1.21  -6.24
199302  -1.36   1.26  -3.06   0.57  -2.56   2.55  -4.09   0.58  -2.94
199303   5.61   8.21   2.84   8.46   3.31   9.40   4.05   6.56   2.46
199304   2.04   3.60   1.74   1.33   1.07   0.95   2.56   4.38   3.22
199305   0.06  -0.47   0.28  -0.48   2.31   1.44   0.28  -1.06   0.25
199306  -2.79  -2.07  -4.28  -3.68  -3.73  -2.31  -4.80  -2.58  -4.48
199307   1.15   3.44   0.80   3.41   1.24   1.66   0.50   3.35  -0.07
199308   7.02   6.77   7.64   8.18   7.48   5.62   7.70   7.52   8.20
199309  -2.12  -0.05  -2.53  -0.79  -0.96   1.19  -3.44  -0.89  -2.78
199310   3.04   1.70   3.66   4.51   3.56   3.94   2.33   2.51   3.39
199311   0.75   1.59   0.26  -0.51   0.62   1.16   1.84   1.48   1.05
199312   6.69   7.94   5.92   7.35   7.26   6.97   6.87   5.36   6.83
199401   5.41   6.46   4.51   3.95   7.95   6.37   4.34   6.00   4.58
199402  -4.96  -4.75  -4.91  -6.17  -3.91  -6.08  -4.22  -6.51  -4.27
199403  -5.52  -4.30  -6.09  -3.55  -5.39  -4.52  -6.40  -4.77  -5.22
199404   4.20   5.44   5.08   0.34   7.98   2.47   4.41   1.28   5.56
199405  -5.37  -4.33  -6.98  -4.25  -7.02  -3.34  -7.41  -5.51  -5.77
199406   0.47   0.65   0.36   3.37  -0.51   1.85  -0.27   1.26   0.19
199407   5.06   6.47   5.20   6.29   7.17   5.82   5.40   5.40   5.69
199408   7.20   5.84   6.70  11.26   3.70   6.74   6.47   5.95   6.17
199409  -4.38  -2.74  -4.90  -5.23  -3.22  -3.76  -2.83  -3.09  -4.22
199410   5.72   6.85   4.87   5.64   6.26   7.83   4.60   5.73   7.15
199411  -4.98  -5.57  -4.22  -4.47  -4.84  -5.65  -3.74  -4.61  -5.41
199412   0.38   0.50   0.76   2.32  -1.87   1.61  -0.41   0.49  -1.35
199501  -0.33  -0.15   0.20  -0.43  -1.87   0.96  -1.69   0.39  -1.47
199502   0.23   0.19   1.64   0.95  -0.72   0.13   0.57  -0.24  -0.90
199503   5.27   5.53   6.52   2.40   7.12   5.99   8.01   6.31   6.62
199504   3.08   3.52   2.80   3.87   3.07   2.92   2.36   2.55   2.84
199505   1.42   3.28   1.14   2.09   1.66   1.54   0.88   1.46   0.98
199506   0.59  -1.58   3.75  -1.90   1.46  -0.08   2.65  -0.99   1.80
199507   5.29   6.12   4.04   6.96   6.03   4.55   4.95   3.05   6.08
199508  -1.94  -3.66  -1.10  -0.35  -2.08  -0.69  -1.33  -2.45  -1.53
199509   2.56   2.21   3.08   2.99   2.58   0.69   3.27   1.12   2.41
199510  -0.57  -1.67   1.95  -0.21  -0.95  -2.49   0.86  -0.71  -1.28
199511  -0.16   1.70  -0.61  -1.31   2.10   0.54  -0.76  -1.07   0.00
199512   3.26   5.22   2.35   2.81   3.10   2.43   3.22   3.44   2.97
199601  -0.56   0.61   0.46   0.53   0.19  -0.28  -0.61   0.17  -0.85
199602   1.33   3.70   0.03   3.45   0.37   3.52   0.46   1.64   1.22
199603   0.71   1.55  -1.18   0.89   1.26   0.94  -0.01  -1.64   3.22
199604   2.55   1.85   3.32   1.32   2.79   1.54   3.02   1.21   3.59
199605   0.92  -2.28   2.73  -0.90   1.67  -1.37   2.44  -1.17   0.27
199606  -0.72  -2.88   0.32  -3.16   0.71  -3.06   0.15  -3.42   0.43
199607  -0.70  -0.26  -1.91  -0.02  -2.09   0.76  -1.24   0.54  -3.26
199608   4.38   5.58   4.52   4.14   5.88   4.20   6.02   2.33   6.21
199609   1.92   0.87   3.08  -0.69   2.75  -0.21   2.37  -0.35   1.96
199610   3.81   2.51   3.76   2.02   4.76   1.48   3.97   2.09   5.27
199611   5.24   5.48   4.89   7.25   4.42   7.20   4.22   6.50   4.50
199612   3.48   4.72   2.45   5.41   1.21   5.48   1.31   6.55   1.93
199701  -4.60  -3.96  -4.41  -4.64  -5.42  -3.38  -3.92  -4.34  -5.54
199702   2.03   2.99   1.61   2.84   2.38   2.18   2.70   3.10   3.42
199703   2.27  -0.21   2.60   2.59  -0.51   1.45   1.07   2.05  -0.01
199704  -0.25  -0.61   0.22   1.07  -0.28   1.91   0.93   0.60  -0.15
199705   3.40   5.15   2.02   2.89   2.63   3.17   2.52   0.56   3.28
199706   2.73   2.25   3.21   2.78   2.28   3.76   2.48   2.67   2.85
199707   3.66   5.34   3.98   1.58   3.97   2.75   3.40   0.93   3.89
199708  -1.52   1.33  -1.57   1.53  -2.88   1.66  -2.62   2.61  -3.74
199709   6.98   4.43   9.22   4.73   7.95   3.77   9.24   4.76   7.53
199710  -1.89  -0.93  -2.52  -0.79  -2.47   0.96  -2.32   1.69  -2.74
199711   0.97   1.88   0.12   3.67   1.91   3.37   1.49   3.63   2.63
199712   1.93  -0.08   2.47   0.26   2.91   0.83   3.71   0.07   3.13
199801   3.11  -0.83   4.56  -0.58   3.41   4.99   3.04  -0.14   5.10
199802   6.50   7.52   7.32   5.28   7.13   6.78   7.14   5.97   6.98
199803   6.13   9.14   3.95   8.14   4.18   8.79   4.83   8.20   4.03
199804   1.39   1.93   1.40   0.03   0.91   0.60   1.24   0.25   0.32
199805  -1.86   2.63  -1.18  -1.04  -1.38  -0.65  -1.68  -2.99  -1.15
199806   1.65  -1.43   2.41  -1.71   2.12   3.20   2.68  -2.31   3.60
199807  -2.07  -3.08  -2.88  -4.09  -3.43   4.40  -3.46  -1.76  -2.35
199808  -8.25 -11.29  -4.99  -8.49  -7.91  -9.43  -7.22 -10.37  -6.21
199809   0.53   2.60  -3.42   3.27  -2.39  -0.65  -1.78  -0.64  -2.40
199810   4.46   0.29   8.59  -1.77   7.02  -1.52   7.53   2.81   7.19
199811   2.62   2.77   1.89   1.80   2.27   3.11   1.65   0.79   2.38
199812   3.55  -0.72   7.59  -0.67   5.80   4.82   6.46   0.67   5.67
199901  -0.62  -2.75   2.88   0.34   0.47   0.17   1.05  -2.05   2.86
199902   1.43   7.33   0.41  10.20   0.96   9.88   0.96   6.17   0.05
199903   2.37   4.36   0.73   2.75   2.82   2.54   1.85   2.00   0.24
199904   3.16  13.91  -1.16  17.40   0.94  17.91  -0.36  14.91  -1.13
199905  -4.12  -5.86  -4.32  -6.18  -4.31  -5.47  -3.97  -3.79  -3.93
199906   0.87   6.78   0.06   4.28   0.16   4.21  -0.24   2.00   0.29
199907   2.80   7.50   1.43   7.03   2.17   8.86   1.92   9.22   1.12
199908  -1.15  -1.63  -1.58  -0.88  -1.06  -0.60  -1.04  -1.21  -1.02
199909  -2.73  -5.05  -1.31  -6.85  -2.27  -4.57  -1.67  -3.15  -1.32
199910   1.81  -3.60   4.74  -5.22   4.03  -5.01   3.90  -5.82   4.30
199911   2.55  -0.33   5.11   4.71   3.82   3.51   3.54   1.29   4.40
199912   7.56   7.49   9.01   8.56   8.34   8.79   7.36   7.29  10.31
200001  -9.12 -11.23  -8.76  -7.97  -9.03  -9.37  -8.32  -7.93  -8.13
200002  -2.40  -8.27  -1.60  -4.12  -1.87  -9.40  -1.41  -4.83  -1.23
200003   7.67  12.51   7.28   5.63   7.94   6.46   6.75   4.90   6.56
200004  -2.13   2.35  -3.43  -1.85  -3.66   0.45  -3.80   0.59  -3.50
200005  -4.46  -0.45  -6.14   0.50  -5.66   0.61  -6.17   0.07  -6.58
200006   3.28   5.78   2.60   8.09   2.01   7.79   2.69   7.11   2.28
200007  -1.18  -1.48  -1.52  -1.63  -1.23  -1.48  -1.26  -2.42  -1.11
200008   0.88  -2.46   2.90  -2.45   2.49  -2.04   2.20  -2.69   2.39
200009  -4.03   0.82  -5.70   0.30  -4.50   1.49  -5.09  -0.23  -5.19
200010  -0.52   2.11  -1.55   1.16  -2.14   0.91  -2.02   1.06  -2.59
200011  -4.16   5.78  -8.04   3.69  -8.66   3.70  -9.14   3.84  -9.81
200012   5.71   4.33   5.87   6.36   5.20   5.26   5.77   6.38   5.61
200101  -1.96  -4.21  -5.22   2.87  -2.87   2.27  -3.25   6.76  -3.98
200102  -5.11 -12.91  -0.57  -0.21  -7.86  -0.59  -5.95  -5.11 -12.48
200103  -5.37  -1.08  -5.82  -5.64  -4.88  -7.72  -3.53  -7.53  -6.92
200104   5.95   6.34   4.27   4.35   6.24   2.73   5.91   5.94   7.36
200105  -1.98  -7.00   0.86   2.70  -3.65   2.75  -3.09  -2.20  -7.19
200106  -3.63  -7.04  -1.14  -1.31  -5.15  -2.44  -4.19  -0.07  -8.19
200107  -0.11  -0.11   0.59  -3.50  -0.25  -3.00   0.28   2.35  -2.23
200108  -2.21  -3.43  -3.55   3.81  -3.61   3.76  -3.28  -0.15  -4.37
200109  -5.01  -0.96  -4.64 -14.20  -1.67 -16.15  -1.32 -12.27  -3.62
200110   0.62   3.76   0.16   2.27   0.53   3.50   0.09   2.09   3.73
200111   0.95   7.37  -0.71   6.28  -0.37   6.94  -0.03   5.06   4.65
200112   2.62   2.29   2.11   6.18   2.53   5.23   2.65   2.50   2.44
200201  -4.68  -9.67  -3.01  -2.37  -8.56  -6.43  -7.45  -0.60  -9.25
200202   1.04  -3.94   2.02   3.67  -1.00   2.80  -0.75   1.71  -1.83
200203   3.78   2.52   2.19   8.80   0.95   9.56   0.84   7.69   1.59
200204  -1.42  -2.92  -1.86   5.09  -3.61   1.23  -2.67   4.76  -6.14
200205  -1.40  -0.05  -4.37  -0.26  -5.08   2.30  -5.97   2.47  -2.75
200206  -3.51  -6.53  -1.68  -4.10  -4.44  -5.26  -3.60  -5.26  -6.81
200207  -7.32  -2.40 -10.36  -8.38  -6.71 -10.58  -5.92  -6.23  -6.02
200208  -0.37   2.10  -2.74   3.01  -1.89   0.54  -1.99   1.39  -1.99
200209  -8.07 -15.33  -3.34  -6.11  -7.08 -11.72  -5.57  -7.36 -10.61
200210   4.80  11.75   3.78  -1.99  10.05   5.35   8.16   1.14  13.51
200211   2.68   8.52   1.45   3.16   4.53   3.89   3.97   0.48   8.69
200212  -0.02  -2.31  -0.57   2.14  -2.32  -3.32  -2.15   2.73  -3.17
200301  -6.06  -1.38  -6.71   0.48  -6.19   1.27  -5.39  -3.92  -6.49
200302  -2.81  -0.92  -3.72  -7.86  -2.20  -8.82  -3.21  -2.95  -2.84
200303   0.96  -1.18   1.77  -2.24   0.89   0.55   0.78   0.08   1.39
200304   8.70  10.54   9.42  13.75   8.77  14.36  11.01   8.28  11.18
200305   6.78  13.05   4.05  13.46   5.77  11.93   5.32  12.10   7.85
200306   0.15  -5.00   0.85   2.80  -1.05   2.82  -2.08   1.98  -2.88
200307  -0.03   0.59  -0.95   8.17  -0.53   6.18  -0.43   1.35   0.85
200308   0.38  -0.66   0.61   6.33  -0.23   4.20  -0.13   1.63  -0.70
200309   4.11   6.53   4.67   2.85   5.11   2.97   5.57   3.31   5.91
200310   6.23   6.74   7.22   8.89   6.15   9.50   6.99   9.90   7.30
200311   2.84   6.10   2.25  -1.86   3.29  -1.61   3.99   2.26   3.19
200312   8.43   7.61   7.68   5.69   8.29   5.84   6.50   6.17   8.20
200401  -0.51   1.83  -0.62   0.69   0.58   1.62   0.10   1.74   1.08
200402   4.46   4.02   3.86   7.74   4.11   7.13   3.20   8.49   3.74
200403  -1.84  -2.74  -2.73   0.84  -0.58  -0.99  -3.04  -2.48  -2.44
200404  -0.22  -0.47  -0.65  -2.58  -1.25  -2.32  -0.82  -1.92  -1.73
200405   2.28   0.27   1.80   2.78   2.05   3.28   1.80   2.94   1.23
200406   0.50  -1.86   0.44   3.94   1.03   2.44  -0.20   2.60  -0.81
200407  -0.73  -1.67  -1.51  -2.89   0.37  -2.17  -1.94  -1.09  -1.66
200408  -0.29   2.28  -0.24   0.10  -2.12   0.39  -0.13  -0.08   1.02
200409   3.25   4.71   0.52   2.27   2.55   2.31   0.91   2.81   2.28
200410   2.90   4.52   1.79   3.10   1.99   3.57   1.66   4.28   3.53
200411   6.56   7.82   6.06   8.19   7.12   7.13   6.06   6.69   7.56
200412   2.71   3.18   3.86   6.70  -0.34   5.21   3.99   3.69   1.28
200501  -0.40  -1.10  -0.93   1.97   0.36   2.18  -1.28   0.47  -1.30
200502   5.43   3.13   6.32   4.93   6.88   3.84   6.20   3.67   4.93
200503  -2.51  -1.45  -2.54  -2.28  -3.26  -2.03  -3.03  -2.05  -1.91
200504  -0.73  -2.18   2.30  -2.35  -1.23  -1.49   1.35   1.03  -2.04
200505  -0.70   0.51  -1.48   0.15  -0.37   1.17  -0.75   0.22  -1.19
200506   1.52  -0.13   0.17   4.74   1.74   2.24   0.18   1.97   0.30
200507   2.01   3.34   0.67  -1.42   4.87  -0.38   1.91  -1.15   4.29
200508   3.63   5.05   3.02   4.00   3.35   2.61   2.73   2.69   4.51
200509   1.75   0.51   2.84   1.21   3.17   1.47   3.00   1.70   0.13
200510  -2.26   0.19  -2.14  -3.58  -3.59  -2.08  -1.96  -0.41  -2.19
200511  -0.48  -4.76   0.61   0.67   1.19   1.88   1.02   0.26  -2.30
200512   3.70   4.07   4.49   3.78   3.39   5.86   4.98   4.11   4.96
200601   6.72   3.17   3.88   8.14   4.85   8.27   3.65   5.76   7.57
200602  -2.07  -0.63  -0.55  -6.43   0.45  -5.94   0.54  -4.07  -1.11
200603   3.50   5.58   3.61   4.72   3.02   3.86   3.37   3.55   4.65
200604   7.11   6.70   7.71   7.92   7.10   8.41   6.58   8.09   7.22
200605  -2.43  -0.85  -1.65  -2.42  -2.74  -3.41  -2.53  -0.10  -1.87
200606   0.60  -2.41   1.91  -1.01   2.22  -0.88   2.52  -0.85   1.54
200607   2.64   4.80   1.70   2.74   2.04   2.68   1.97   2.75   2.23
200608   1.78   2.33   3.42  -0.29   3.59  -0.95   3.84   1.47   3.16
200609  -0.86   2.59  -0.83  -0.76  -0.86  -0.52  -0.63   1.59  -1.88
200610   5.66   9.78   3.82   6.35   3.16   6.34   2.63   7.20   6.27
200611   2.90   5.00   1.86   3.34   1.40   3.53   2.06   3.54   2.14
200612   2.50   5.13   1.61   2.04   2.15   1.56   1.78   2.65   2.03

     Value-Weight Local  Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
197501  52.75  45.54  53.76  52.97  50.54  55.48  51.47  45.43  55.03
197502  23.62  29.77  21.58  24.18  22.29  23.87  22.66  26.98  23.06
197503  -7.49  -8.71  -5.35 -10.04  -6.82  -9.34  -6.81  -8.68  -5.37
197504  16.76  17.04  15.87  18.34  17.29  18.73  15.41  13.43  16.95
197505   6.89   4.02   4.38  11.45   4.48  11.60   4.78   1.35   4.15
197506 -10.24 -13.11 -13.11  -6.95 -14.12  -6.13 -13.44  -9.65 -12.28
197507  -2.84  -2.09  -3.29  -2.99  -1.54  -2.78  -2.03  -0.32  -1.97
197508  14.99  13.43  14.96  14.61  16.20  14.63  14.52  14.62  14.14
197509   2.46   5.69   2.73   3.03   2.84   3.06   1.91   5.02   1.35
197510   4.61   7.23   2.16   5.73   2.09   5.86   2.55   7.42   2.62
197511   1.90   4.39   0.86   1.97   0.93   2.57   0.83   4.91   0.91
197512   4.59   4.75   4.18   5.32   3.62   4.84   4.00   5.70   3.96
197601   8.63  14.06   6.95  10.34   5.94  11.00   6.06  12.58   5.74
197602  -1.74  -2.63  -1.49  -1.07  -2.08  -1.48  -2.05  -2.50  -1.47
197603   0.65  -1.58  -0.77   2.53   0.09   3.18  -0.30  -2.33   2.01
197604   4.62   2.38   3.03   4.72   4.89   5.37   4.96   3.52   5.79
197605  -5.97  -7.94  -6.79  -5.09  -4.71  -6.33  -4.64  -7.79  -5.20
197606  -0.87   0.65  -0.02  -0.72  -0.82  -0.89  -1.18  -0.15  -2.17
197607  -3.11  -2.06  -2.49  -4.06  -2.99  -2.02  -3.04  -1.47  -3.62
197608  -4.68  -2.85  -4.95  -5.28  -3.95  -5.50  -4.02  -2.66  -5.30
197609  -4.70  -5.61  -7.59  -3.97  -3.44  -5.56  -3.80  -7.42  -2.43
197610  -9.29 -15.70 -11.05  -8.83  -5.83 -10.20  -5.88 -15.16  -3.99
197611   7.78   6.62   8.09   7.28   9.10   6.65   8.87   7.05   9.63
197612  18.40  20.04  20.54  17.91  16.96  19.12  17.54  17.95  16.89
197701   9.19  14.68   7.45   7.96   9.17  11.02   8.77  15.49   8.65
197702   3.02   3.12   1.92   3.65   3.82   1.03   3.13   4.83   3.93
197703   3.31   4.41   3.30   4.76   1.74   7.71   2.48   3.31   0.44
197704   4.73   4.11   5.46   1.58   5.83   2.42   6.56   4.61   8.20
197705   2.61   2.23   2.31   4.26   2.12   3.58   1.76   1.18   1.35
197706   3.25   2.27   3.92   0.87   2.49   2.87   3.45   1.41   4.70
197707  -2.29  -3.74  -1.42  -1.85  -1.98  -3.84  -0.90  -4.24  -1.85
197708  12.20  12.98  13.33  11.83  11.97  14.00  13.53  13.04  12.35
197709   6.01   8.27   5.93   6.79   5.82   5.83   6.87   6.95   4.57
197710  -1.88   0.17  -2.57  -0.94  -2.16  -2.13  -1.33   1.14  -2.55
197711  -4.77  -7.91  -4.60  -5.18  -3.14  -7.29  -3.91  -8.63  -3.15
197712   1.48   3.51   1.29   4.34   0.62   1.48   1.69   3.82   0.14
197801  -4.93  -1.98  -6.34  -3.78  -6.65  -3.68  -6.44  -0.02  -6.55
197802  -4.59  -2.81  -5.42  -1.99  -6.59  -2.19  -5.72  -4.37  -6.25
197803   7.07   5.68   6.83   6.42   7.31   6.90   7.58   4.40   7.30
197804   2.19   2.71   1.11   3.97   1.55   2.45   1.26   2.65   1.71
197805   5.07   4.78   3.39   4.90   4.53   5.28   3.90   1.37   5.05
197806  -2.38  -4.75  -0.75  -2.83  -1.75  -3.33  -0.59  -3.49  -1.27
197807   6.28   6.59   7.94   4.52   6.75   5.96   8.17   6.87   6.04
197808   2.95   2.00   4.05   2.33   3.07   1.99   2.91   2.55   4.16
197809   0.76   0.27   1.40  -0.09   1.22   0.19   1.92   1.65   1.39
197810  -3.64  -3.05  -4.97  -2.60  -3.65  -3.39  -4.38  -2.60  -4.42
197811   1.91   1.84   1.05   2.37   2.05   2.26   0.98   1.14   2.42
197812  -1.41  -1.10  -0.55  -2.57  -1.16  -1.88  -1.17  -2.27  -0.97
197901   1.34   1.79   0.78   1.99   0.63   3.51   1.32   1.18   0.61
197902   7.38   4.34   6.45   3.99   8.13   4.79   7.45   2.97   9.22
197903  13.22   8.64  16.11  10.66  16.16   7.42  17.00   8.23  16.86
197904   5.50   5.38   4.82   5.19   5.89   6.06   5.48   5.80   5.80
197905  -6.53  -6.03  -7.21  -6.34  -6.97  -4.88  -6.65  -4.66  -7.42
197906  -3.96  -6.51  -7.37  -5.82  -2.61  -7.18  -7.19  -6.20  -1.89
197907  -3.79  -2.93  -0.83  -3.25  -1.91  -3.47  -1.51  -3.62  -3.74
197908   3.92   4.21   4.71   5.02   2.44   7.27   3.91   4.20   1.57
197909   3.78   0.84   1.90   0.13   4.87   1.90   2.46   1.43   5.47
197910  -5.33  -6.96 -10.94  -9.29  -2.13  -8.93 -10.98  -5.65  -3.25
197911  -1.33  -2.84  -1.48  -1.02  -1.95  -2.36  -1.83  -5.70  -0.65
197912  -2.69  -0.16  -2.74  -1.02  -4.14   1.17  -2.94   0.68  -4.81
198001   9.85   9.73  10.26   8.58  11.89   8.41  11.89   9.25  10.43
198002   5.82   2.19   8.07   7.77   5.35   7.84   4.48   2.26   6.93
198003  -9.16  -6.62 -10.53 -11.16  -7.15 -11.60  -6.98  -6.94  -9.52
198004   3.37   6.09   2.13   1.15   4.64   1.15   4.09   5.99   1.51
198005  -2.13  -5.87  -0.40   0.75  -4.30   1.20  -3.68  -6.44  -2.14
198006  11.23   9.32  12.32   9.68  14.73   9.34  14.61   9.62  12.29
198007   4.52   5.91   3.99   2.10   7.63   1.87   6.92   5.23   4.26
198008  -0.06  -1.69   0.83  -0.42   1.35  -0.11   1.86  -2.64   0.74
198009   2.19  -1.87   4.19   4.85   2.01   5.03   2.25  -0.58   5.93
198010   6.78  -0.34  10.50  12.42   6.30  12.88   6.49   1.11  11.73
198011   2.94  -1.55   4.19   3.16   3.41   3.05   3.72  -1.88   1.75
198012  -5.76  -2.80  -6.31  -9.23  -2.13  -9.24  -2.61  -3.22  -6.58
198101  -0.97   0.44  -1.30  -1.69   0.22  -0.08   0.45  -1.86   0.54
198102   5.09  10.88   3.50   3.60   5.06   4.88   5.94   4.82   5.99
198103   1.06   2.23  -1.28  -5.72   3.97  -3.09   4.19   0.07   4.84
198104   9.29  19.44   4.80   6.99   7.30   9.91   6.98  21.53   7.25
198105  -4.84  -7.73  -2.61  -1.84  -5.25  -3.27  -4.82  -8.05  -5.10
198106  -0.07   1.19  -2.22  -6.45   3.30  -8.16   3.43   0.01   4.06
198107   0.57  -1.31   2.58   3.37   0.37   3.11  -0.72  -1.49  -0.04
198108   5.66   6.32   4.54   0.65   8.23   3.11   7.69   4.04   7.80
198109 -16.81 -12.35 -16.89 -15.60 -17.17 -15.10 -17.88 -10.97 -18.15
198110   3.81  -1.14   6.80  11.31   0.80   8.53   0.64   0.56   0.61
198111  11.92  12.93  11.62  10.19  13.27  11.18  12.82  11.62  12.54
198112  -0.24   0.88  -0.20  -1.93   1.49  -1.72   1.44   0.69   1.66
198201   5.60  12.44   7.03   0.33   7.77   1.39   7.17   2.11   6.74
198202  -6.16  -3.65  -5.78  -5.95  -5.54  -5.30  -5.32  -6.37  -6.36
198203   5.80   1.55   5.88   6.13   3.83   6.32   5.53   4.42   5.33
198204   3.03  -0.70   3.00   6.99   2.92   6.23   2.51   6.16   3.35
198205   4.93   3.09   7.13   1.53   6.40   2.28   6.82   1.27   7.10
198206  -4.34  -5.32  -1.83  -8.37  -2.26  -7.69  -2.04  -8.41  -1.71
198207   3.56  -1.07   6.68  -1.81   5.80  -1.93   7.22  -4.47   6.73
198208   3.80  -1.47   2.75   8.47   1.75   8.61   2.53   8.00   2.48
198209   7.38   1.43  14.29   0.32  12.35  -3.32  13.71  -2.10  13.92
198210   1.35   7.01  -2.59   9.91  -1.65  10.61  -2.28  12.42  -2.77
198211   1.23   3.93   3.11  -4.21   2.95  -4.23   3.15  -5.31   3.31
198212   1.56   2.50   0.60   1.31  -0.11   0.14   0.23   1.13  -0.07
198301   1.59   6.15  -3.10   5.16  -1.47   4.14  -2.52   6.71  -3.03
198302   0.91   5.32   2.00  -1.61   1.75   1.19   2.63  -0.75   2.64
198303   3.55   5.86   1.80   8.58   2.28   9.51   1.12   7.30   1.27
198304   8.51   8.95   7.60   8.65   8.64  12.48   7.96  15.50   8.22
198305   0.40   3.13   1.76  -0.49   1.98   0.92   1.88  -0.06   1.68
198306   4.83   5.14   1.33  10.78   1.10  11.36   0.90  10.01   0.90
198307  -2.60  -0.39  -2.64  -5.68  -1.71  -3.38  -2.51  -4.19  -2.28
198308   1.13   1.47  -2.14   4.52  -1.31   4.38  -2.17   4.99  -2.53
198309  -0.30  -1.05  -0.93   0.96  -1.51   0.18  -0.94   0.82  -0.89
198310  -1.55  -0.46  -2.71  -2.40  -2.77  -2.65  -2.25  -0.29  -1.99
198311   4.94   9.03   5.56   3.89   5.49   4.71   5.40   3.73   5.32
198312   1.36   6.04  -0.95   3.75  -1.24   2.11  -0.86   2.75  -1.22
198401   6.74  10.31   2.42  12.03   3.48  11.75   2.81  10.41   2.24
198402  -1.40  -0.38  -0.30  -2.16   0.32  -1.43  -0.14  -1.68  -0.45
198403   7.79   7.15   9.62   6.44  10.02   6.66   9.24   7.46  10.03
198404   3.50   6.83   1.75   6.64   2.23   4.99   1.56   6.74   0.91
198405  -9.74  -7.97 -10.98  -6.84 -11.11  -7.69 -10.38  -8.97 -11.52
198406   2.08   1.10   3.60   0.46   1.75  -0.66   4.24   0.65   5.22
198407  -2.98  -2.93  -2.54  -4.31  -1.45  -5.00  -1.87  -2.76  -3.30
198408  10.60  10.93  11.16  11.63   9.28  12.84  10.83  10.18  11.73
198409   3.26   2.27   3.15   4.59   1.65   4.57   3.73   2.69   3.07
198410   1.74   0.06   2.50  -0.41   2.89  -1.15   2.05  -0.13   2.66
198411   3.14   4.09   3.57   3.14   3.51   3.88   3.43   3.95   4.57
198412   4.59   2.33   4.46   4.09   5.61   3.58   4.74   2.77   4.78
198501   4.60   7.52   3.53   8.90   5.31   9.14   1.08   9.09   1.65
198502  -1.19  -0.54  -1.32  -0.73  -1.19   0.62  -1.00  -0.05  -1.65
198503   1.22   1.08   2.50  -1.33   4.02  -1.07   0.36   0.00   0.44
198504   1.66   2.42   2.17   0.85   2.02   1.30   2.72   2.75   3.63
198505   3.88  -0.06   7.20   0.13   9.14   0.26   1.08  -0.30   0.43
198506  -6.18  -2.49  -9.31  -0.76  -9.11  -3.40  -8.18  -1.67  -8.44
198507   2.39   0.94   5.60  -1.66   4.67  -0.18   3.84   1.24   2.51
198508   7.38   8.96   7.29   8.01   7.63   8.31   6.88   9.18   7.50
198509  -3.50  -2.69  -4.53  -3.81  -2.65  -4.45  -3.49  -2.48  -4.81
198510   6.84   5.67   5.65   5.92   5.50   4.81   7.98   5.96   8.08
198511   4.83   1.66   5.58   3.06   5.28   2.21   4.89   2.17   5.28
198512  -1.61  -2.18  -3.05   1.09  -2.94  -0.47  -1.73  -1.71  -2.37
198601   2.36   4.75   0.74   5.45   1.03   5.91   1.25   5.02   1.61
198602   8.48   4.96   8.00   4.82   8.86   4.78   8.64   4.60  10.47
198603   7.84   8.03   7.93   7.62   8.38   8.03   8.72   7.31   8.85
198604   0.23  -0.48  -0.80   0.27  -0.83  -0.74  -0.11  -0.45   0.22
198605  -2.00  -0.38  -3.00  -0.32  -3.72  -0.48  -2.48  -0.17  -3.12
198606   3.23   4.08   1.78   3.75   1.82   4.03   2.35   4.02   2.24
