
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
199110  -1.39  -3.47   1.24  -3.87  -0.30  -2.83   2.12  -5.01   1.19
199111  -4.03  -4.76  -7.21  -1.28  -6.74  -3.62  -3.72  -3.30  -3.55
199112   5.43   3.01   6.78   2.12   7.67   1.99   6.70   4.06   5.86
199201   0.25   4.80  -1.26   1.85  -0.70   5.58  -2.03   3.50   1.43
199202  -3.62  -4.22  -3.88  -3.33  -3.03  -0.84  -3.23  -1.38  -4.21
199203   1.13   3.92  -2.56   4.60  -3.85   3.97  -1.67   3.05   0.03
199204   0.65  -0.35  -1.72   1.35  -1.34   1.22  -1.68   2.21   0.19
199205   7.08   5.24   7.57   6.36   7.33   7.39   7.34   6.94   5.51
199206  -2.90  -3.06  -1.30  -3.19  -2.09  -2.34  -1.05  -4.46  -0.44
199207  -2.27  -4.45   0.71  -4.30  -0.12  -5.68   0.15  -3.32  -0.81
199208  -5.12 -14.37  -2.39  -7.52  -4.50 -10.18  -2.35  -9.58  -5.44
199209  -5.87 -14.49  -3.81  -5.57  -7.15 -10.30  -3.80 -10.23  -6.95
199210  -5.15  -5.17  -3.80  -5.24  -3.15  -5.68  -2.64  -6.79  -2.47
199211   5.53  11.04  -0.37   6.72   1.65  11.31  -0.96   8.23  -2.74
199212  -1.32  -2.85  -0.92  -1.01  -0.91   0.79  -0.95  -1.27  -1.93
199301  -1.86   4.22  -2.91  -2.96  -2.40   2.33  -2.19   0.78  -3.30
199302   0.91  -0.75   0.25   2.32   1.42   2.41   0.86   1.39  -0.12
199303   3.39   2.31   4.43   2.51   2.80   1.80   2.40   3.42   3.20
199304   6.81   6.27   6.11   5.73   7.06   7.62   8.13   8.74   7.67
199305   3.37   9.96   3.92  -0.79   5.27   7.15   4.22   1.46   4.60
199306  -7.31  -8.12  -7.55  -4.95  -7.06  -9.69  -6.64  -8.22  -7.18
199307   0.05   4.75  -2.19   2.60  -1.92   4.68  -1.78   5.36  -2.36
199308   6.69   6.55   8.34   2.61   9.53   6.51   8.70   7.07   5.79
199309   2.56  -6.52   4.90   4.66   4.15  -5.07   5.39  -4.77   5.12
199310   6.79  16.00   3.50   7.67   6.45  13.18   6.76  11.76   4.86
199311  -8.20  -0.37 -10.71 -10.22  -8.77  -0.21  -9.69  -2.70 -10.90
199312   8.75  14.27   8.31   5.44  10.85   9.71   9.95  10.42   6.82
199401  15.72  24.29  12.58  20.75  17.27  21.38  10.40  20.18  11.72
199402  -1.76  -0.83  -1.70  -3.72  -1.07  -0.63  -2.49  -2.20  -3.54
199403  -4.12  -6.89  -3.00  -6.12  -0.16  -6.92  -1.54  -4.58  -1.38
199404   5.90   5.24   5.94   3.94   6.32   6.52   4.79   3.81   5.71
199405  -2.97  -1.78  -1.61  -1.63  -2.24  -1.88  -1.31  -4.60  -0.16
199406  -1.52  -2.97  -0.45  -3.68   0.06  -4.12  -0.29  -2.72   0.40
199407   6.67   5.36   8.11   4.77   8.06   5.97   7.45   4.51   7.51
199408  -1.07  -1.55  -1.20  -2.83  -0.96  -2.11  -0.71  -2.75  -1.21
199409   1.33   0.85   1.47   1.10   0.94   2.25   1.24   1.02   1.48
199410  10.63   5.15  11.99   7.66  11.34   6.86  11.43   6.35  11.73
199411  -5.43  -6.16  -4.78  -7.20  -6.40  -7.11  -3.97  -4.40  -4.40
199412   1.90   3.43   0.49   4.09   1.13   3.38   0.82   2.60   2.70
199501   0.90   7.00  -0.41   2.60  -0.71   3.25  -0.13   4.78  -0.52
199502   2.32   3.48   1.37   3.77   1.52   3.17   1.11   3.01   3.69
199503  -1.33  -5.76   2.26  -4.83   1.87  -5.10   1.71  -3.21  -1.02
199504   8.69   8.56   8.12   7.22   8.28   9.18   8.26   6.53   8.57
199505   1.22   0.44   3.62  -0.70   2.85  -3.30   1.69   1.73   1.41
199506   5.82   1.47   7.22   2.42   6.99   2.13   8.03   1.32   8.15
199507   7.35   7.75   6.38   7.71   5.91   8.86   8.09   6.22   7.27
199508  -2.85  -7.39  -0.41  -2.63  -1.27  -6.95  -1.09  -6.60  -1.15
199509   8.18   7.71   7.38  11.09   7.92   8.68   7.81   8.09   8.68
199510  -4.47  -4.13  -5.59   0.67  -5.73  -5.63  -5.13  -0.41  -6.57
199511   0.65   0.38   2.44  -3.98   2.33  -1.06   1.57   1.21   0.08
199512  -3.62  -3.56  -4.91   1.04  -5.80  -1.03  -5.38  -3.07  -4.09
199601  -2.32  -3.13  -1.06  -4.95  -1.00  -5.01  -0.91  -1.04  -1.78
199602   9.14  13.39   6.50  14.11   6.25  15.42   6.35  13.61   7.14
199603   1.57   3.18   2.01   2.07   2.07   1.48   2.28   0.83   1.03
199604   0.60   2.59  -0.71   0.98  -1.35   0.68  -1.14   3.24  -0.48
199605   3.54   1.62   6.34   1.12   6.45   1.85   5.41  -0.12   6.43
199606   0.64   2.31  -1.27   2.22  -1.58   2.71  -1.38   2.08  -0.81
199607  -2.80  -0.75  -4.08  -1.09  -3.65  -1.64  -3.45  -1.56  -3.75
199608   6.29   4.88   7.09   5.68   6.86   5.73   7.18   6.38   8.20
199609   1.82  -0.57   3.31  -1.71   3.27  -1.91   3.20  -0.16   3.04
199610   3.55   0.64   5.54  -0.67   6.06   0.18   5.83   1.32   5.83
199611   5.71   1.81   7.23   3.57   7.10   4.30   7.14   2.17   8.57
199612   2.69   1.80   2.29   4.08   1.75   3.75   1.62   4.37   1.88
199701   3.49   2.24   5.06   2.34   4.17   3.72   4.21   1.38   5.70
199702  -1.44   2.61  -3.55   2.29  -2.80   1.34  -2.62   1.56  -2.02
199703   3.19   3.50   2.36   3.98   4.19   3.87   3.93   4.36   3.85
199704  -5.40  -4.88  -5.09  -5.24  -6.80  -4.61  -6.30  -6.11  -6.59
199705   6.98   6.34   6.86   7.68   6.71   6.81   5.65   4.12   7.41
199706   5.79   3.66   7.27   2.09   7.60   2.89   7.40   5.10   6.66
199707   2.92   4.27   3.24   1.42   5.01   4.50   5.36   4.88   4.93
199708  -4.50  -4.46  -5.03  -2.38  -5.88  -4.38  -5.99  -4.56  -6.58
199709  11.50   8.77  13.49   8.26  13.88   8.52  14.75   8.69  15.20
199710  -8.19  -7.32  -8.26  -9.50  -7.54  -8.00  -6.87  -9.35  -6.76
199711  -0.43  -1.95  -0.47  -0.85  -0.18  -1.53   0.24  -1.39   0.28
199712  -1.89  -1.51  -3.47  -1.04  -1.65  -2.42  -1.45  -2.64  -0.84
199801   1.89   0.10   2.35   2.01   2.06   2.10   2.16   1.99   1.77
199802   7.66   7.48  10.33   4.63  10.37   3.80   9.98   5.14  11.01
199803   8.91   7.05   7.44   8.53   6.90  14.70   6.84  10.88   7.02
199804   4.68   5.27   6.65  -0.14   6.57   0.18   6.99   3.46   7.06
199805   1.58   1.21  -0.07   1.26   0.94   1.73   0.76   2.73  -0.45
199806  -0.44  -6.35   0.88  -5.25   0.90  -4.05   0.12  -4.13   0.62
199807   1.43  -3.34   1.70  -0.30   1.00  -0.22   0.84   0.58   1.04
199808 -14.84 -15.70 -14.00 -15.86 -14.43 -12.81 -14.43 -13.93 -14.62
199809  -4.98  -7.19  -4.63  -3.01  -4.96  -6.04  -3.76  -6.81  -4.92
199810   6.56   4.28   7.84   1.57   7.29   3.85   6.51   5.00   7.01
199811   5.50   0.94   8.04   2.38   7.05   2.91   7.52   1.98   8.52
199812   4.52  -0.87   5.29   0.65   5.54   2.69   5.28   2.82   5.40
199901   6.17   6.09   7.86   0.25   7.55   0.20   7.73   6.18   7.45
199902  -4.65  -3.23  -5.56  -3.22  -5.32  -3.25  -5.84  -1.04  -5.83
199903   4.78   7.48   3.97   7.53   3.33   8.32   3.67   6.47   4.65
199904   4.44   7.77   3.08   9.90   3.68   9.69   3.49   9.75   2.38
199905  -2.49  -5.93  -1.48  -5.94  -1.39  -4.16  -0.94  -4.80  -0.93
199906   9.03   4.05  11.55   3.67  11.57   2.41  11.60   5.01  12.32
199907   4.39   7.94   3.03  10.32   3.44  11.24   3.79   9.03   2.18
199908  -0.55   3.49  -1.65   4.97  -2.12   5.08  -2.39   6.34  -1.91
199909   1.60  -1.77   2.32  -1.90   2.62  -1.48   2.42  -1.53   2.06
199910  10.32  -1.99  15.26  -2.06  16.00  -0.47  15.99  -2.62  15.96
199911  13.47   1.04  17.13   3.52  18.04   3.00  18.10   2.52  18.14
199912  22.50  10.92  25.52  11.54  26.07  10.04  25.81  11.76  25.35
200001  -0.15  -3.96   1.85  -5.64   3.06  -3.18   2.12  -2.00   3.33
200002  12.61  -4.34  16.85  -5.81  16.65  -0.86  16.82  -0.62  16.79
200003  -1.12   5.30  -1.77   0.07  -1.73   1.62  -1.85   2.30  -1.90
200004  -1.39  -7.91  -1.01  -7.15  -0.25  -9.24   0.16  -6.80  -0.31
200005  -6.04   1.60  -7.60   0.52  -7.27  -0.33  -6.67  -0.21  -7.19
200006  -1.55  -2.71  -1.34   2.22  -1.29  -0.53  -1.18  -0.42  -1.47
200007  -5.76  -6.13  -6.10  -2.40  -5.32  -6.17  -5.30  -3.46  -5.78
200008  -0.18  -0.79  -0.07   2.62   0.58   0.86   0.23  -0.46   0.16
200009 -10.25  -3.36 -11.59  -0.42 -11.74  -2.43 -11.21  -4.19 -11.79
200010  -3.98  -5.36  -5.14   1.48  -4.66  -4.20  -4.78  -2.57  -3.95
200011  -4.75   1.73  -6.94   0.19  -6.79   1.56  -6.27   3.03  -6.15
200012   5.46  12.03   5.47  11.54   6.13  12.39   4.45   9.88   5.56
200101  -2.11   2.24  -2.79   0.01  -3.68   4.98  -2.98   6.38  -3.35
200102 -19.13   1.45 -22.53   1.76 -22.88   1.54 -23.22  -3.34 -23.09
200103 -12.28 -11.97 -13.45 -13.72 -14.61 -11.42 -14.44  -9.01 -14.76
200104  17.82   6.67  19.92  12.91  20.07  12.24  19.49   6.76  20.87
200105  -5.18   0.88  -6.41  -0.46  -5.89   1.62  -6.15   0.11  -5.79
200106  -9.92  -4.76 -10.69  -4.73 -12.44  -4.87 -11.30  -6.20 -12.61
200107   0.17   2.07   0.03  -0.23   0.14   0.93  -0.50   1.57   0.01
200108  -9.29   5.64 -13.24   1.93 -14.00   3.17 -14.35   7.36 -14.25
200109 -10.42 -12.52 -10.27 -12.66 -10.20 -11.73  -9.05  -9.78 -11.90
200110  12.49   5.70  14.94   7.39  14.39   6.88  14.40   5.43  15.55
200111   9.71   5.00  11.19   5.49  13.11   5.20  12.39   4.26  12.68
200112   4.14   1.87   4.25   2.14   3.12   2.05   3.41   2.16   3.54
200201  -5.68   1.12  -8.04   1.68  -8.22   4.53  -7.80   0.69  -8.65
200202   1.22   6.13  -1.47   4.08  -0.03   4.18  -0.72   7.17  -2.60
200203   2.84   3.66   3.49   1.80   4.21   1.81   3.51   3.51   3.95
200204  -7.55   2.33 -10.68   1.38 -10.39   3.16 -10.55   0.76 -10.77
200205  -1.44   2.48  -4.66   8.99  -4.02   8.05  -3.78   3.02  -6.21
200206   3.03   3.76   3.83  -1.04   3.86   0.50   3.30   3.84   3.19
200207 -11.30  -8.68 -11.88  -9.73 -12.36  -8.27 -12.09  -8.41 -10.33
200208   1.57  -2.67   3.35  -3.53   1.48  -1.92   2.12  -1.29   1.15
200209  -9.19  -9.19  -7.64  -8.85  -7.97  -7.05  -7.83  -8.29  -9.60
200210  12.80   5.04  15.97   8.20  15.24   6.02  16.13   3.84  19.60
200211  11.43   8.50  10.83   8.00  12.12   2.49  11.16   8.33  11.88
200212  -7.40   0.71  -8.13  -1.23 -10.52   4.63 -10.33  -0.33 -10.71
200301  -6.06   0.31  -6.23  -5.80  -5.57  -3.00  -5.57  -0.84  -6.32
200302  -1.59   0.37  -2.00   2.00  -4.36   2.08  -3.56  -2.06  -4.06
200303  -0.42  -0.42   1.02  -2.06  -0.70  -1.58   0.73  -1.39  -1.22
200304  14.70   9.98  14.63  12.24  17.21  12.44  15.54  10.26  17.85
200305   5.14   7.49   4.64   5.27   6.25   5.45   5.01   6.02   6.47
200306  -0.06   3.77  -2.20   4.62  -1.59   5.03  -2.19   2.85  -1.89
200307   0.63   4.89  -1.86   7.00  -1.43   7.26  -2.38   6.10  -2.21
200308   3.81   4.38   3.38   6.54   3.27   4.59   4.44   2.78   3.77
200309   1.38   4.68   0.91   1.85   1.01   0.24   1.55   2.75   2.49
200310   7.81  11.46   6.07   8.91   6.98  10.45   6.38  12.24   7.39
200311   4.23   5.15   5.37   1.93   4.06   3.54   5.00   7.09   3.91
200312   4.48   5.39   2.88   5.13   4.17   4.49   2.33   6.24   3.89
200401   5.67   1.88   7.17   2.16   3.25   1.50   7.42   2.20   9.12
200402   4.54   3.65   5.73   3.16   3.50   3.00   6.67   4.12   4.52
200403  -3.44  -1.66  -2.62  -3.91  -3.22  -1.25  -3.05  -2.79  -4.75
200404  -7.59   1.33 -10.22  -0.89  -1.38   0.07 -11.20  -0.18 -12.40
200405   0.80   0.51   0.64   2.65   0.06   0.60   0.00   0.86   0.63
200406   3.86   5.22   3.34   5.41   4.52   4.62   3.37   2.80   3.47
200407  -3.81   2.25  -6.91   0.68  -1.42   0.63  -7.64  -0.67  -6.85
200408   0.51  -0.33   1.50   0.54   0.08  -0.28   1.71   1.88   1.11
200409   7.52   3.54   8.57   7.53   5.12   5.24   8.31   4.73   9.57
200410   4.17   4.94   4.78   3.28   3.35   4.46   4.51   5.47   4.43
200411  10.54  11.84   8.93  13.70  11.09  11.97   9.52  12.31  10.42
200412   1.99   2.71   3.14   0.31   3.84   0.67   3.43   1.34   3.15
200501  -2.96  -3.68  -3.20  -3.79  -2.11  -4.92  -3.67  -2.21  -3.49
200502   7.80   8.29   7.16   9.95   6.32   8.58   5.09   8.60   6.26
200503  -2.78  -2.51  -3.48  -1.82  -1.83  -3.37  -2.08  -3.14  -2.40
200504  -3.18  -7.67  -0.63  -6.41  -2.32  -6.67  -0.82  -5.04  -2.43
200505   2.86   0.12   3.86   0.54   3.81   0.06   4.58   2.27   4.49
200506   2.14   1.08   2.53   2.43   2.59   0.74   1.63   0.50   1.98
200507   4.12   4.94   2.50   6.31   5.27   5.47   2.41   5.55   4.19
200508   3.46   4.74   2.26   4.96   1.89   5.63   0.60   6.04   3.14
200509   2.67   0.24   3.83  -0.10   2.96   0.26   3.15   4.19   2.77
200510  -5.31  -4.67  -5.15  -5.03  -6.24  -2.63  -5.53  -4.05  -6.96
200511   1.47   2.20   0.67   2.35   0.51   2.67   1.57   0.78   1.26
200512   6.61   7.04   6.34   7.76   6.46   5.98   6.62   4.98   7.15
200601   6.33   5.48   6.30   9.28   5.99   9.23   4.41   7.32   4.51
200602  -0.32   1.15  -0.65  -2.63   0.15  -0.03  -0.01   0.88  -0.35
200603   7.87   8.67   9.35   6.91   7.42   8.38   8.70   5.63   9.84
200604   5.31   3.46   5.87   5.54   2.89   5.20   4.94   3.42   4.03
200605  -6.37  -4.83  -7.05  -4.91  -5.37  -4.25  -6.53  -5.37  -6.16
200606  -0.40  -1.72   0.30  -0.46   0.49   0.30  -1.09   2.47  -1.02
200607  -0.25   1.27  -2.23   1.89   0.34   3.35  -2.12   3.15  -3.37
200608   3.57   5.74   3.50   3.36   3.22   3.29   5.08   4.81   4.03
200609   1.18   2.64  -0.38   1.85   3.18   2.73   0.45   4.59   0.20
200610   6.64   8.30   5.21   9.08   7.68   7.87   4.74   7.06   6.90
200611   4.47   5.22   4.27   5.24   3.52   5.57   4.22   4.04   3.90
200612   5.76   6.31   4.47   3.58   5.71   7.49   4.69   4.19   3.94

     Value-Weight Local  Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
197501  10.23   8.56  10.48  12.44  10.96   9.92   9.74   7.53  11.25
197502   6.75   6.25   6.78   8.11   4.81   7.56   6.27   6.58   6.61
197503  -0.97   0.32  -0.59  -2.47   0.53  -1.60  -0.93  -1.35  -0.83
197504   4.76  10.31   2.86   3.94  10.77   3.08   2.37   1.27   9.54
197505  -3.46  -6.78  -1.56  -7.76  -3.23  -7.71   1.30  -8.23   0.62
197506   3.79   1.75   5.24   7.42   2.96   6.81   3.48   3.27   3.70
197507   3.77   5.12   3.07   4.49   1.56   5.21   3.16   5.73   1.86
197508  -2.54  -4.24  -4.75  -0.75  -0.45  -1.73  -4.82  -5.12  -2.91
197509   4.97   3.61   2.41   6.10   4.84   5.10   3.84   5.32   2.13
197510   1.64   2.47  -0.68   2.15   2.36   0.15  -0.57   2.22   0.88
197511  -0.32  -0.87  -1.69  -1.94   0.13  -1.88  -1.54   1.24  -1.20
197512   1.35   5.33  -1.17   1.94   2.07   0.14  -1.19   5.23  -0.93
197601   4.06   9.27   2.31   7.57   1.06   7.32   1.11   9.58   2.44
197602   1.04   1.71   0.26   1.66   0.97   2.63   0.91   2.09  -2.31
197603   3.69   3.21   3.02   6.87   3.61   4.55   3.86   3.70   6.33
197604  10.64  10.79  10.55  11.78  10.76  12.38  10.37  10.90  10.92
197605  -4.35  -5.80  -0.90  -8.95  -0.62  -7.18  -0.48  -6.20  -6.26
197606   0.68  -0.52  -1.16   3.68  -1.04   0.60  -1.24  -1.17   3.29
197607   0.81  -0.14  -0.02   1.62  -0.07   0.87   0.05   0.82   1.56
197608  -5.66  -6.57  -5.81  -6.97  -6.84  -6.80  -6.91  -6.91  -5.52
197609  -5.99 -11.04  -5.96  -9.70  -4.70 -11.71  -4.77 -11.46  -3.34
197610  -9.47 -15.82  -7.27 -13.01  -3.83 -16.84  -3.83 -15.37  -6.23
197611   2.25   3.02   2.22   4.55   3.38  -0.05   3.38   1.05   0.07
197612   4.11   4.35   2.68   4.48   3.35   3.56   3.35   4.90   3.84
197701  -6.45  -6.89  -6.96  -5.91  -4.35  -8.61  -7.13  -5.01  -5.13
197702  10.33  12.80   6.97  13.18   8.43   9.47   7.65  13.23   8.71
197703   1.99   4.35   1.95   1.16   3.29   2.43   0.53   1.28   3.70
197704  -1.10  -1.67  -2.33   0.83  -1.91  -2.78  -1.62   0.52   0.13
197705  -1.83  -1.93  -0.38  -0.91  -3.71 -10.80   0.31  -3.48   2.03
197706  -9.95 -13.35  -7.31  -9.21  -9.76  -9.96  -8.60 -11.31  -7.96
197707  -2.47  -3.23   0.08  -2.14  -0.87  -0.92  -0.33  -2.38  -2.31
197708  -5.66  -4.36  -4.19  -2.67  -7.26 -11.46  -4.77  -7.04   0.06
197709   6.32   9.61   4.71   8.52   0.39   4.56   7.76   9.86   2.48
197710  -5.69  -4.61  -4.50  -5.82  -3.88  -6.61  -4.20  -5.31  -5.75
197711  -5.89  -0.85  -7.21  -7.08  -1.54  -4.26  -6.27  -1.69 -10.49
197712   8.64  10.06  10.36   9.03   8.07   7.16   9.90   9.70   5.80
197801   9.61  18.17   8.89   9.94   8.99  18.61   6.33  18.17   8.51
197802  -2.83  -5.28  -1.48  -5.16  -2.56  -4.82   0.50  -6.53   0.72
197803   6.14  13.60   3.07   6.30   7.49  13.75   2.67  16.59   2.30
197804   7.01   7.64   8.78   7.26   4.82   7.74   5.57   6.96  10.56
197805  -4.67 -10.78   0.36  -5.75  -7.36 -11.38  -1.13 -11.18  -6.03
197806   2.44  -4.31   4.59  -2.45   1.97  -5.43   4.51  -2.31   4.76
197807   7.07  14.34   6.49  10.35   6.45  14.86   4.62  13.30   6.13
197808  -0.27   1.30  -0.49   2.90  -0.53   2.39  -0.74   1.48  -1.48
197809  -2.65  -3.67  -1.17  -1.25  -5.30  -4.52  -1.94  -3.45  -1.67
197810  -5.74  -6.86  -3.40  -7.13  -7.52  -7.27  -5.19  -7.93  -3.09
197811   2.20   4.94   0.62   5.41   1.03   4.06   0.02   5.46   4.25
197812  -0.22  -2.66   0.95  -1.36   1.19  -3.49  -0.09  -2.16   2.42
197901   9.58  14.18   6.24   8.15   9.65  17.72   4.47  14.36   6.54
197902  -4.86  -5.13  -5.75  -4.55  -5.73  -3.53  -5.31  -5.12  -5.65
197903   0.86   0.78   1.69  -0.76   0.63   4.45   0.36   0.84  -0.39
197904  -5.34  -2.89  -5.72  -3.67  -5.06  -1.32  -6.43  -3.34  -6.13
197905  -2.45  -0.23  -0.60  -2.82   0.01  -0.69  -0.19  -0.22   1.53
197906  -2.01  -3.62   0.55  -0.82  -1.49  -4.77  -1.16  -3.42  -2.25
197907   4.26   6.09   3.48   5.86   5.07   3.61   4.40   5.79   4.34
197908  -1.18  -1.88  -0.81  -1.18  -1.19   0.87  -2.75  -1.73  -0.39
197909  -0.75   2.37  -1.22   2.41  -3.17   1.54  -2.28   2.09  -0.75
197910  -0.27  -0.84  -0.45   2.59  -2.77   1.34  -0.61  -0.68  -0.11
197911   2.14  -0.53   6.57   3.11   3.75   1.98   1.94  -0.17   6.73
197912   2.90   3.36   4.07  -0.59   6.23   2.19   4.35   3.38   4.75
198001   5.16  14.36   3.57   7.89   5.14  13.13   2.07  11.87   1.35
198002   0.65  -0.73   1.53  -0.23   1.09   2.85   0.70   2.30   1.56
198003   0.50  -4.17   0.94  -0.28   3.68  -0.17   1.92  -0.92  -0.16
198004  -1.03   1.93  -1.31  -1.35  -1.19  -1.93  -2.37  -1.23  -2.32
198005  -0.84  -2.57  -0.39  -1.36  -0.76  -3.84   0.02  -2.73   0.83
198006   1.06  -0.19   4.39  -2.48   0.17   0.04   2.31   0.32   4.76
198007   1.42   2.42   1.11   0.94   1.71  -0.05   0.66   1.13   0.60
198008  -3.38  -4.99  -2.54  -4.03  -3.98  -3.43  -0.20  -4.59  -0.96
198009   0.07   0.81  -1.80   1.94  -0.48   0.04  -2.14   1.08  -1.98
198010   9.12  15.48   7.42  14.08   5.36  14.31   4.65  13.40   5.24
198011   7.72   8.81   8.32   9.29  10.56   8.93   8.00   9.49   5.29
198012   4.53   3.69   8.15   2.02   6.64   3.98   7.98   3.12   7.26
198101   0.20  -0.15  -0.64  -3.59   0.62  -0.95   1.42  -0.34  -0.64
198102  13.27  22.09   3.91  22.04   6.29  24.28   8.50  21.25   5.83
198103   4.91   6.82   5.83   6.11   5.27   7.43   4.65   5.87   5.94
198104  -2.58  -3.90  -2.59  -5.40  -1.76  -4.73  -2.37  -2.56  -4.36
198105   7.59   4.27   9.19   2.32  10.42   3.04  10.05   3.74   7.69
198106  11.01  16.86   7.66  19.03   8.22  19.96   7.61  15.37   8.46
198107   5.36  10.97   2.21  10.18   1.98  13.66   1.94   6.30   2.20
198108  -0.82  -1.71   0.73  -2.60   0.36  -1.62   0.06   1.93  -1.14
198109  -6.79  -8.29  -4.75  -6.53  -5.77  -6.83  -3.77  -7.57  -3.51
198110  11.56  10.86  13.83   9.69  15.59  12.36  15.55  11.85  12.12
198111   6.54   6.95   3.11   6.45   5.24   6.06   6.56   9.26   4.18
198112  -2.32  -1.64   0.00  -2.94   0.96  -2.46  -0.63  -3.77  -2.03
198201   1.20   5.02  -0.42   6.83  -1.59   4.44   0.28   3.36  -0.05
198202   0.50   1.26  -1.02  -0.41   1.33   4.71   0.54   3.75   0.90
198203  -2.76  -7.07  -1.19  -4.87  -1.43  -4.47  -0.42  -3.69  -1.73
198204  -6.10  -7.46  -5.70  -6.11  -5.70  -5.72  -6.09  -6.78  -3.61
198205   1.52   3.24   2.31  -2.42   4.13  -0.57   1.62   0.36   0.47
198206   1.07  -4.85   2.48   0.68   3.55  -0.70   3.08  -0.44   1.45
198207   7.21   2.67  10.21   3.97  11.94   2.84   9.51   4.46   5.45
198208  -0.52   2.16  -0.56  -2.14  -1.38  -1.20   0.76  -1.27   3.07
198209   7.19   2.09   6.65   7.10   7.75   6.63   5.84   6.21   5.21
198210  14.42   9.67  18.06  10.78  18.92  13.85  17.40  14.69  23.25
198211  16.88   8.25  22.40   7.11  27.33   7.69  23.81   9.95  15.14
198212   7.47   8.28  11.03   5.06   6.71   7.77   9.18   6.24   7.51
198301  15.78  25.76   9.95  27.10  10.16  36.40  10.66  24.96  10.18
198302  22.75  20.85  21.74  22.92  13.80  16.36  18.03  19.45  14.71
198303   0.39   1.11   2.61  -2.99   4.10  -2.24   1.49  -2.60   3.24
198304  13.58   3.86  14.30  13.29  13.67   9.58  10.63   4.20   9.77
198305  -1.85  -2.24  -0.62  -3.81  -0.24  -2.15  -2.44  -4.14  -1.49
198306  -5.33   0.49  -5.28  -5.89  -4.34  -2.18  -5.28  -0.85  -5.20
198307   9.31  11.68   8.32  12.69   8.83   9.83   7.93  11.30   8.49
198308   4.04   9.74   3.22   1.80   3.97   5.19   4.06   7.28   3.97
198309  -2.96  -2.45  -2.77  -0.12  -3.15  -4.38  -1.71   0.31  -1.07
198310  -1.65  -1.11  -1.56   0.51  -1.45   1.13  -3.62  -3.61  -2.89
198311   6.13   7.18   4.91   6.68   1.62   6.25   3.34   6.77   1.55
198312  -3.75   0.71  -5.94  -3.38  -2.78  -3.13  -4.24  -3.32  -5.36
198401  11.49  16.49   4.07  18.46   7.39  19.69   7.54  16.11  10.01
198402  -4.34  -1.36  -7.03  -2.47  -3.33  -2.09  -1.94  -1.62  -7.47
198403   4.78  10.04   2.71   8.36   3.56   8.14   1.62   9.70   2.08
198404  -3.41  -1.21  -5.50  -2.87  -3.74  -2.28  -3.57  -2.75  -5.45
198405 -10.21  -7.32 -12.89  -7.32 -13.01  -5.59 -12.01  -8.94 -14.51
198406   4.58   4.01   7.33   4.17   4.64   4.47   3.30   3.84   4.18
198407   2.89   0.38   1.55   6.26  -0.18   5.83  -0.17   0.68   1.86
198408   0.24  -1.67   4.14  -2.33  -0.57  -2.46  -1.54  -1.58   5.79
198409  -2.89  -6.26  -0.30  -4.73   2.81  -5.19   0.92  -5.27  -3.07
198410  -1.96  -1.86  -2.49  -2.27  -4.05  -1.37  -4.69  -2.08  -3.40
198411  -5.96  -4.26  -7.26  -4.55  -4.68  -4.99  -3.72  -3.92  -4.67
198412   0.40   2.00  -4.49   4.52   0.19   2.99  -2.41   3.17  -5.68
198501   9.81  11.89   8.08  10.89   8.13  11.57   9.36  11.60   9.89
198502  -2.14   0.17  -4.59   2.34  -5.55   2.31  -6.73   0.12  -4.97
198503  -1.28   4.17  -2.08  -3.24  -1.73  -2.19  -1.63   1.31  -2.20
198504   2.36   0.33   3.20   2.37   4.74   2.16   4.83   0.97   2.66
198505  -5.43  -3.03  -4.18 -11.00  -3.58 -12.80  -4.20  -6.36  -0.88
198506  -3.29  -5.24  -3.19  -2.97  -3.47  -2.40  -2.95  -5.36  -5.78
198507   3.84   0.59   7.07   4.64   5.99   4.83   6.08   1.18   7.11
198508  -1.95  -2.32  -5.89   1.50  -3.36   1.38  -3.76  -0.14  -5.01
198509   2.63   2.69   2.43   3.64   4.74   2.72   4.34   1.84   3.86
198510   5.28   3.76   6.02   8.83   6.79   8.85   6.30   6.82   5.66
198511  12.40   7.30   9.24  17.50   9.34  16.14  10.86  13.04  11.79
198512   6.89   9.53   5.66   7.69   6.18   7.19   5.27   8.16   6.24
198601   0.00   1.09  -0.43  -0.91   1.83  -0.99   0.75   0.49   3.19
198602   3.61   1.54   2.48   3.96   0.65   5.43  -0.45   7.37   1.18
198603  10.73  10.78   9.09  10.85  10.72   7.02  10.22  11.78   9.07
198604   4.82  -1.79   1.55  11.63   1.02   6.29   3.31   0.17   0.92
198605   5.62   6.10   5.02   9.65   2.83   7.21   4.67   2.76   4.28
198606   2.58   3.02   6.83   2.00   2.10   6.96   3.78   1.17   7.93
198607  -1.59  -5.66   1.23  -4.29  -1.43  -1.33  -0.07  -4.13  -0.43
198608   2.21   1.88   0.52   3.40   2.88   3.40   1.81   5.63  -0.47
198609  -1.22   2.93   0.45  -4.74   2.71   1.72   0.30   0.39  -0.51
