
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
199112   7.99   6.91   9.09   6.62   8.84   5.65   9.78   6.34   9.12
199201  -0.24   1.39  -0.15   1.09  -1.18   0.72  -0.02   0.38  -0.60
199202   0.88   1.27   0.68   1.74   0.88   0.66   1.24   0.50   1.34
199203  -2.68  -2.62  -2.60  -3.45  -2.31  -3.31  -2.79  -2.16  -2.88
199204   6.14   9.53   4.45   7.89   3.97   7.97   4.23   8.43   4.21
199205   5.42   5.34   4.84   6.75   4.73   6.24   4.48   5.76   4.88
199206  -0.93  -2.31  -0.28  -0.98  -1.69  -2.97  -0.76  -4.09  -0.35
199207  -3.37  -6.47  -2.37  -4.52  -1.94  -4.38  -2.40  -4.57  -2.52
199208   0.53  -0.87   0.55   0.56   0.41   0.25   0.67  -0.38   0.73
199209  -2.63  -3.73  -1.54  -5.35  -1.76  -4.68  -1.73  -4.47  -2.88
199210  -8.09  -8.13  -7.40  -8.75  -7.75  -8.82  -7.29  -7.61  -8.15
199211   0.15  -1.80  -0.53  -0.21  -0.90  -0.28  -0.81  -1.00  -0.54
199212   1.95   3.57   0.85   2.19   1.57   2.57   0.94   3.11   0.44
199301  -0.70   2.41  -1.74   2.65  -2.06   2.10  -2.46   3.07  -2.04
199302   0.67   2.18  -0.47   2.44  -0.13   2.76  -0.98   2.30  -0.91
199303   5.45   7.18   4.79   7.49   4.42   7.36   5.06   6.24   4.43
199304   1.24   2.25   1.31   1.56   1.05   1.40   1.23   2.29   1.39
199305   0.94   0.62   0.90  -0.50   2.15   1.37   0.61   0.52   1.13
199306  -2.54  -1.98  -4.33  -2.92  -3.25  -1.32  -4.34  -2.02  -4.10
199307   1.32   3.53   0.38   3.97   1.05   3.57  -0.18   3.34  -0.26
199308   8.65   8.42   8.65   9.68   8.32   8.47   8.66   7.91   9.62
199309  -0.54  -0.25  -0.28  -0.59   0.56   0.80  -1.23   0.05  -0.43
199310   3.05   1.87   3.42   3.94   2.93   3.31   2.63   3.30   3.61
199311  -1.13  -0.84  -0.89  -1.66  -1.05  -1.43  -0.55  -0.73  -0.50
199312   8.19   9.35   6.86   9.73   7.25   9.23   7.37   7.80   7.93
199401   5.99   8.67   6.02   5.78   7.70   7.72   6.10   6.39   6.48
199402  -3.44  -2.28  -3.92  -3.10  -2.49  -3.05  -2.92  -4.05  -2.46
199403  -1.47   0.38  -2.15  -0.41  -1.06   0.19  -2.00  -0.83  -0.90
199404   4.62   6.65   3.62   3.05   6.29   4.99   4.07   4.70   5.22
199405  -4.58  -3.86  -4.55  -4.35  -5.49  -4.14  -4.39  -4.33  -4.75
199406  -0.44  -0.04  -0.78   0.59  -0.94   0.30  -0.75   0.18  -0.26
199407   4.83   5.63   4.80   5.88   5.58   6.28   4.61   5.40   4.83
199408   4.35   3.47   5.43   5.32   3.18   3.96   4.54   3.30   4.28
199409  -4.32  -4.49  -3.15  -5.19  -3.81  -4.88  -2.11  -4.09  -3.44
199410   4.14   4.64   3.92   3.99   4.61   4.93   3.20   4.00   4.33
199411  -4.60  -5.23  -4.44  -4.88  -4.58  -5.48  -3.47  -4.47  -4.70
199412   0.83   0.56   1.08   1.81  -0.15   0.83   0.85   0.78   0.33
199501  -0.18  -0.04  -0.36   0.31  -0.59   0.79  -1.36   0.45  -0.85
199502   2.72   2.33   4.23   3.32   2.41   2.19   3.56   1.98   3.40
199503   3.97   2.14   5.57   2.87   4.06   3.23   5.87   4.57   4.41
199504   3.71   4.14   4.14   3.75   4.61   3.77   4.02   3.29   4.47
199505   1.55   2.41   1.62   1.96   2.03   1.86   1.72   1.80   2.21
199506   1.23   0.30   3.13   1.10   1.44   0.99   2.61  -0.08   1.96
199507   5.22   6.52   4.65   6.37   6.38   6.08   4.89   3.72   6.76
199508  -3.19  -5.01  -2.47  -2.63  -3.45  -3.76  -2.63  -3.23  -3.44
199509   1.94   1.16   3.05   0.63   2.39   0.43   2.90   0.48   2.62
199510   0.07  -1.69   0.85  -1.39  -0.46  -2.26   0.41   0.20  -1.93
199511  -0.26   0.15  -0.84  -1.33   0.34  -0.11  -0.53  -0.60  -0.89
199512   3.89   3.51   3.82   2.67   3.82   3.89   3.71   5.13   2.91
199601   1.54   2.86   1.88   3.67   1.68   3.38   1.09   2.59   1.71
199602   2.22   3.16   2.28   3.43   1.41   2.83   2.53   1.81   2.90
199603   2.29   1.56   1.93   0.84   2.67  -0.52   2.59   0.55   3.49
199604   1.42   1.11   1.35   0.52   1.29   2.25   0.53   1.74   1.00
199605   1.31   0.34   2.17   1.02   1.28   0.27   1.70   0.79   0.98
199606   0.99  -1.06   2.16  -0.66   1.72  -1.33   2.21  -0.32   1.58
199607  -2.51  -3.58  -2.43  -3.07  -2.88  -3.11  -2.06  -2.91  -2.93
199608   2.26   3.12   2.26   2.27   3.21   2.93   2.93   2.33   3.29
199609   2.66   1.55   2.96   2.22   2.25   2.16   2.26   2.18   1.52
199610   1.76   1.08   1.19   1.13   1.72   1.06   1.00   1.95   1.73
199611   5.09   6.11   4.71   6.42   4.97   7.29   3.81   5.88   4.45
199612   2.64   3.88   1.93   2.59   2.16   3.47   1.81   4.02   2.18
199701  -1.01   0.91  -1.53  -1.12  -2.35   0.80  -1.37  -1.00  -1.39
199702   0.76   1.38   0.66   1.50   1.26   1.62   1.32   2.04   1.65
199703   3.37   2.91   3.37   3.38   1.56   3.58   2.78   3.09   2.89
199704  -0.36  -2.21   0.19  -0.15  -0.14   0.71   0.53  -1.29   0.48
199705   3.09   4.13   2.52   1.55   2.20   3.64   2.12   1.95   2.67
199706   5.64   4.25   6.38   4.43   6.40   6.75   6.09   3.26   6.46
199707   2.88   2.92   2.64   1.79   2.53   3.00   2.05   1.88   2.71
199708  -5.11  -1.64  -4.88  -2.95  -6.26  -2.04  -5.72  -1.97  -5.79
199709   8.44   6.83   8.06   5.98   7.74   7.24   8.47   7.39   8.04
199710  -4.11  -4.01  -4.27  -4.40  -3.79  -4.19  -3.44  -2.74  -4.80
199711   1.28   1.61   1.76   1.79   2.21   1.20   2.47   1.81   2.29
199712   2.16   0.57   2.24   0.27   2.82   0.50   3.21   1.24   2.69
199801   3.45   1.23   4.72   1.98   4.03   3.84   4.28   1.99   5.05
199802   6.97   8.19   7.27   6.88   8.15   7.73   7.50   7.26   8.04
199803   7.37  12.04   5.28  10.95   5.07  11.03   6.31   9.61   6.04
199804   1.05   2.76   1.63   0.78   1.65   1.66   1.48   0.84   1.15
199805   3.33   4.15   3.96   3.31   3.15   3.86   3.50   3.38   3.21
199806   0.48  -2.88   1.86  -1.57   1.46  -0.01   2.00  -1.69   2.03
199807   0.00  -0.52   0.67  -2.32   0.98   2.67   0.63  -0.89   1.58
199808 -10.62 -13.40  -8.62 -13.96  -8.92 -13.50  -9.39 -12.79  -9.39
199809   0.10   1.25  -1.48  -0.60  -1.21  -1.53  -1.34  -3.39  -2.33
199810   5.59   3.12   8.01   4.88   6.48   3.01   7.90   7.20   7.17
199811   3.95   2.69   3.47   2.40   4.31   3.20   3.81   2.67   4.99
199812   4.38   2.73   7.34   0.68   6.77   4.36   6.80   2.27   6.60
199901  -0.93  -3.94  -0.26  -3.60   0.98  -3.26  -1.83  -4.61  -0.42
199902  -1.71   1.25  -2.51   2.41  -1.75   2.20  -2.48   1.42  -3.56
199903   0.02   3.37  -2.41   2.31  -1.12   3.24  -1.04   4.62  -2.19
199904   2.46  10.69  -0.65  11.54   0.50  12.01  -0.02  10.32  -0.25
199905  -2.75  -5.00  -2.67  -5.15  -2.10  -4.57  -2.35  -4.06  -2.13
199906   1.43   5.48   0.40   4.05   0.65   4.05   0.99   3.82   0.89
199907   2.13   5.49   0.52   5.95   0.91   6.93   1.02   5.74   0.42
199908   0.91   0.06   1.43  -0.38   1.73  -0.38   1.35   0.24   1.08
199909  -1.54  -2.43  -0.13  -3.01  -1.10  -1.73  -0.41  -1.45  -0.10
199910   1.85  -1.33   2.11  -1.96   3.08  -2.13   1.91  -1.51   2.08
199911   3.86  -2.44   4.50  -0.75   6.67   0.04   3.84  -1.17   5.35
199912  10.97   8.83  10.59   8.54  11.83   9.51  10.47   8.96  12.82
200001  -7.04  -8.92  -5.99  -6.90  -5.87  -7.70  -6.00  -8.53  -4.36
200002   5.03  -2.29   8.10   0.65   7.95  -2.13   7.93  -0.51   8.63
200003   2.33   4.77   0.38   2.72   0.72   4.23   0.44   2.62  -0.55
200004  -4.65  -0.85  -6.24  -3.81  -5.70  -3.20  -5.70  -2.89  -6.22
200005  -1.19   2.37  -2.96   1.98  -2.27   1.81  -1.64   2.09  -3.53
200006   2.49   2.48   2.61   3.19   2.61   3.46   2.80   4.64   2.12
200007  -2.07  -0.10  -3.27  -0.18  -2.74   0.21  -2.43  -1.48  -3.13
200008  -1.04  -2.56  -1.37  -2.76  -0.73  -2.83  -0.09  -1.72  -1.55
200009  -4.73  -3.30  -5.51  -2.58  -5.37  -1.01  -5.85  -2.59  -5.53
200010  -1.11   1.66  -1.93   0.93  -2.32  -0.14  -2.74   1.42  -2.73
200011  -3.66   2.62  -6.43   1.33  -7.27   3.81  -6.89   2.90  -8.62
200012   6.06   8.06   5.18   7.26   5.19   7.43   5.48   8.42   4.95
200101   0.38   4.31  -0.55   3.58   0.39   4.42  -0.41   7.01  -0.16
200102  -6.94  -4.74  -6.93  -2.09  -9.34  -1.50  -7.47  -4.02 -11.36
200103  -7.06  -7.24  -8.21  -6.63  -7.37  -7.95  -7.51  -7.41 -10.29
200104   6.54   7.28   7.10   6.28   7.14   5.65   7.14   7.09   8.17
200105  -4.31  -5.31  -4.58  -1.83  -6.20  -2.37  -4.98  -4.18  -6.18
200106  -4.01  -7.07  -3.25  -3.06  -4.11  -4.81  -3.69  -4.02  -5.75
200107   0.84   1.41   0.80   2.29   0.72   1.95   1.19   3.39  -0.16
200108  -3.09  -3.15  -3.78   1.39  -4.85  -0.10  -2.88  -1.54  -3.89
200109  -8.75 -12.24  -7.98 -15.31  -6.63 -17.56  -7.45 -13.06  -9.82
200110   2.73   6.80   2.76   4.97   2.74   6.20   2.13   4.64   4.56
200111   3.24   8.56   3.71   6.20   3.76   7.73   3.71   5.62   7.05
200112   2.71   2.24   1.73   4.82   1.77   4.50   1.98   2.59   1.76
200201  -4.38  -6.99  -2.94  -2.56  -6.21  -5.90  -5.52  -2.58  -6.25
200202   1.27  -1.57   1.77   3.06   0.19   0.32   0.37   1.15  -0.80
200203   5.10   5.70   4.10   8.65   3.11   9.25   3.28   7.50   4.91
200204  -0.76  -2.83  -0.94   3.03  -1.87  -0.81  -1.39   2.05  -3.20
200205  -0.30   0.18  -2.46   1.06  -2.79   0.36  -3.18   1.43  -2.02
200206  -2.95  -5.15  -1.56  -2.85  -3.19  -5.68  -3.02  -2.50  -4.78
200207  -9.21  -6.62 -10.30 -10.12  -8.87  -9.00  -8.94 -10.28  -9.94
200208  -0.26   1.12  -1.15   0.28  -0.96  -0.93  -0.93   1.72  -1.14
200209 -10.08 -14.12  -7.18 -10.91  -9.24 -14.85  -8.30 -11.51 -12.33
200210   6.95   8.03   7.21   2.22  10.55   6.98   9.60   0.86  14.00
200211   3.35   8.98   1.68   6.99   3.15   9.06   2.86   7.24   6.44
200212  -1.38  -2.40  -1.72  -1.40  -3.07  -4.45  -2.25  -0.50  -4.00
200301  -3.95  -2.81  -4.40   0.64  -4.24   1.24  -3.95  -1.38  -5.38
200302  -3.97  -4.42  -3.63  -5.96  -3.22  -9.63  -3.42  -6.42  -4.01
200303  -0.29  -1.51   0.29  -1.39   0.00  -2.00  -0.17  -0.49   0.52
200304  10.37  14.47  10.11  13.31  11.19  15.86  11.22  11.98  12.22
200305   6.83  10.04   6.25   9.69   5.93  10.55   6.38   9.70   6.81
200306   0.47  -0.62   0.32   0.84  -0.33   2.33  -1.05   1.18  -0.78
200307   0.40   2.20  -0.90   4.33  -0.31   3.63  -0.58   1.44   0.88
200308   0.76   2.13   0.51   3.64   0.35   4.20   0.23   1.81   0.39
200309   3.13   4.98   4.01   3.12   3.77   2.01   4.51   3.85   4.04
200310   5.17   7.79   5.24   7.30   5.16   7.02   5.25   8.21   6.12
200311   4.63   5.56   4.23   2.25   4.73   2.09   4.99   4.49   4.26
200312   8.75   7.26   8.31   7.14   8.36   7.50   7.43   7.83   7.42
200401   0.45   1.71  -0.07   0.84   1.87   2.83  -0.03   1.26   1.76
200402   3.09   2.31   2.76   4.51   2.32   4.08   2.33   5.42   2.13
200403  -2.38  -2.66  -2.83  -0.05  -2.73  -1.10  -3.04  -2.10  -2.87
200404   0.10   1.44  -0.03  -0.34  -0.92  -1.38  -0.23  -0.67  -1.64
200405   1.56   0.34   1.62   1.32   1.31   1.47   1.65   2.23   1.48
200406   1.07   0.91   0.73   3.49   0.91   3.02   0.45   2.51   0.38
200407  -1.66  -1.56  -2.19  -1.96  -2.25  -1.81  -2.84  -1.08  -3.24
200408  -0.46   0.85  -0.54  -0.29  -2.32   0.23  -0.63  -0.58  -0.49
200409   3.50   4.89   2.27   3.40   3.48   2.83   2.77   3.38   3.00
200410   3.37   4.42   2.75   3.82   3.11   4.74   2.52   4.41   3.85
200411   6.74   8.17   6.39   7.53   7.00   7.23   6.42   7.35   7.28
200412   4.24   4.94   4.55   6.10   3.43   5.83   4.83   4.31   3.99
200501  -1.15   0.00  -2.32   0.88  -1.48   0.61  -2.44  -0.27  -1.49
200502   4.72   4.68   4.65   5.59   4.94   3.79   4.66   4.59   4.22
200503  -2.40  -2.57  -2.19  -2.14  -2.94  -2.39  -2.43  -2.15  -2.59
200504  -2.51  -3.81  -0.75  -3.70  -1.88  -3.70  -1.03  -2.33  -3.48
200505   0.01   0.69  -0.76   0.83   0.42   0.24   0.04   0.28  -0.09
200506   1.91   0.93   0.79   3.89   1.79   2.00   0.93   2.23   1.43
200507   3.79   4.81   2.55   2.75   4.72   2.89   3.16   2.89   4.72
200508   2.52   3.43   2.16   2.99   2.14   2.02   2.21   2.51   2.57
200509   1.78   1.74   1.90   2.11   1.91   1.75   2.17   2.22   0.38
200510  -2.84  -3.06  -2.40  -4.12  -2.92  -3.77  -1.96  -2.53  -2.90
200511   0.30  -0.77   0.32   1.44   1.37   1.23   0.95   0.45  -0.06
200512   3.53   4.16   3.23   3.76   3.23   4.70   3.72   3.41   4.08
200601   6.97   7.49   6.17   8.44   6.75   7.55   6.56   5.92   8.37
200602  -0.92   1.40  -0.92  -2.17   0.60  -1.92  -0.08  -1.99   0.37
200603   4.03   6.06   4.25   5.19   3.41   4.91   3.47   3.95   4.92
200604   5.74   5.19   5.98   6.37   5.57   5.78   5.83   5.80   5.94
200605  -2.81  -2.86  -2.06  -3.28  -3.49  -3.70  -2.92  -1.36  -3.78
200606   0.81  -0.24   1.54   0.33   1.85   0.09   1.64   0.40   1.00
200607   2.23   3.88   1.77   2.65   1.65   2.33   1.44   2.61   0.62
200608   2.42   2.07   2.92   1.30   3.74   0.97   3.41   2.29   3.14
200609   0.80   4.27  -0.15   0.94   0.58   1.73   0.35   1.74   0.70
200610   4.47   9.15   3.68   6.18   2.96   6.56   2.22   5.89   4.40
200611   4.14   3.89   4.09   4.09   3.81   4.24   4.12   4.07   4.10
200612   2.84   4.26   2.29   2.81   2.86   2.45   2.66   2.69   3.17

     Value-Weight Local  Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
197501  22.51  20.42  23.99  21.95  23.78  21.84  23.69  19.36  23.97
197502  10.88  14.25   9.63  13.44   9.57  13.12   9.61  12.37   9.59
197503  -1.30  -2.09   0.11  -2.67  -0.61  -2.30  -0.39  -1.75  -0.28
197504   7.82   7.69   8.11   7.36   7.97   6.63   7.60   5.36   8.77
197505  -0.91  -2.70  -0.96   0.08  -0.82   0.27  -0.88  -2.89  -1.33
197506  -5.49  -7.26  -6.31  -5.52  -6.49  -5.10  -6.52  -6.29  -6.02
197507   2.47   3.14   2.32   3.01   3.08   2.65   3.07   3.22   2.81
197508   2.88   2.88   2.60   2.57   2.60   2.86   2.10   3.20   1.78
197509  -1.94  -0.97  -2.10  -2.32  -2.13  -2.20  -2.20  -1.00  -2.67
197510   5.69   5.78   5.59   5.81   5.14   5.44   5.95   6.56   4.89
197511   6.13   6.32   5.10   5.66   4.71   5.27   5.25   8.04   5.45
197512   2.53   2.67   1.54   3.47   1.33   3.62   1.79   2.09   2.57
197601   3.92   7.39   1.91   6.07   2.34   6.12   1.34   5.65   3.25
197602  -0.96  -0.24  -1.09   0.63  -1.67   1.03  -1.20  -0.92  -0.72
197603   0.90   0.06  -0.22   2.53  -0.58   1.80  -0.21   1.86  -0.21
197604  -0.38  -1.43  -0.77  -0.22  -0.33   0.06  -0.45   0.04   0.93
197605  -2.27  -3.04  -3.39  -0.74  -2.84  -1.87  -2.54  -1.87  -1.73
197606  -0.18   0.42  -0.18   0.44  -0.60  -0.01  -0.82   0.97  -1.08
197607  -2.30  -2.27  -1.94  -2.56  -2.38  -1.84  -2.07  -1.80  -2.16
197608  -2.63  -1.73  -2.86  -2.87  -2.55  -2.76  -2.70  -1.37  -4.36
197609  -1.90  -2.81  -2.68  -1.79  -1.60  -3.03  -1.18  -2.22  -1.15
197610  -6.81  -9.25  -6.55  -7.56  -5.67  -7.61  -5.63  -7.89  -5.16
197611   3.49   4.13   2.69   4.88   2.41   3.98   2.97   4.57   3.87
197612   7.46   8.01   7.50   7.41   6.26   7.80   6.85   7.66   5.44
197701   2.87   4.73   1.78   3.38   2.36   2.40   1.42   6.10   1.74
197702   0.70   1.12   0.43   1.09   0.35   0.24   0.67   1.71   0.28
197703   0.65   2.25  -0.13   1.42   0.23   2.60   0.14   1.78  -1.21
197704   4.78   5.07   4.68   3.76   4.88   3.31   4.81   4.74   5.66
197705  -0.12  -0.53  -0.13  -0.08  -0.64   0.35  -0.60  -0.52  -0.96
197706   1.61   0.52   1.94   1.44   0.55   0.98   1.66   0.73   2.13
197707  -1.54  -1.89  -1.86  -1.51  -1.99  -2.37  -1.47  -1.76  -2.02
197708   5.73   5.72   5.69   6.27   5.12   7.15   6.09   6.34   5.58
197709   3.42   3.64   3.19   3.81   2.21   2.47   3.14   3.63   2.57
197710  -0.38   0.16  -0.45  -0.04  -0.34  -0.73   0.43   0.44  -0.25
197711  -2.25  -3.66  -1.84  -1.88  -2.06  -2.98  -1.86  -3.67  -1.84
197712  -0.36   0.69  -1.12   1.96  -1.72   0.54  -0.32   1.42  -1.23
197801  -1.69  -0.20  -2.43  -0.95  -2.88  -0.65  -2.90   0.84  -2.27
197802  -1.84  -0.33  -2.34  -0.64  -2.52  -0.80  -2.36  -1.01  -3.05
197803   4.57   4.38   3.84   4.96   4.16   5.15   3.60   4.24   4.17
197804   0.61   0.93   0.33   1.78   0.30   0.55   0.03   0.93   0.82
197805   3.71   4.17   3.57   3.39   4.76   5.53   3.22   1.99   4.32
197806  -0.76  -2.62   0.36  -1.64  -0.26  -2.11   0.60  -1.30  -1.29
197807   4.46   5.16   5.38   5.29   5.30   4.80   4.98   4.24   4.88
197808   1.66   2.04   2.27   1.59   2.42   1.43   1.37   1.33   2.31
197809   2.59   2.02   3.03   3.08   2.04   2.22   2.63   3.18   2.35
197810  -4.00  -3.37  -4.27  -3.52  -4.62  -4.40  -3.86  -3.21  -4.97
197811   1.13   1.25   0.49   0.68   1.11   1.32   0.75   0.91   1.28
197812   0.06   0.31  -0.07  -0.65   0.50   0.22   0.04   0.00  -0.11
197901   2.62   1.95   2.80   1.79   2.57   2.34   3.65   2.27   2.88
197902   1.25   0.90   0.41   0.04   1.29   1.08   0.76   0.42   1.88
197903   6.45   4.50   6.96   4.82   7.13   4.82   7.19   4.98   7.23
197904   3.00   3.36   2.08   2.36   3.24   3.18   2.92   2.52   2.89
197905  -4.61  -4.66  -4.50  -4.22  -5.25  -4.64  -4.63  -3.37  -6.23
197906  -0.90  -1.18  -3.18  -0.82  -0.81  -2.23  -2.94  -1.66  -0.22
197907  -0.69  -0.52   0.37  -0.30  -1.30  -0.50  -0.11  -0.78  -2.02
197908   3.58   4.03   3.26   4.04   3.23   4.85   3.09   4.43   2.35
197909   3.16   2.09   2.40   1.53   3.74   2.61   2.62   2.45   3.40
197910  -4.79  -4.97  -7.22  -5.64  -4.33  -6.25  -7.50  -4.69  -4.70
197911  -0.27  -1.90  -0.15  -0.27  -1.49  -1.84  -0.47  -1.87  -0.94
197912  -1.46  -0.79  -0.84  -0.41  -2.14  -0.16  -1.14  -0.07  -2.29
198001   5.99   4.92   7.54   4.41   6.62   4.71   7.24   3.82   6.87
198002   2.75   0.57   3.53   4.02   2.00   2.76   1.72   0.44   2.84
198003  -8.11  -6.67  -8.12  -8.18  -8.29  -8.76  -7.41  -5.96  -8.68
198004   3.72   4.67   3.33   2.88   4.25   2.55   4.35   5.49   3.38
198005   0.91  -1.38   1.69   2.49   0.39   1.89   0.27  -1.74   0.98
198006   5.91   3.71   6.98   4.64   6.95   3.72   7.98   3.69   6.09
198007   2.59   3.32   3.09   0.81   4.14   1.28   4.04   2.77   3.08
198008   0.06  -0.84   1.36   0.67   0.44  -0.27   0.57  -1.19   0.04
198009   1.83  -0.95   2.65   2.72   1.58   1.52   2.00  -0.52   3.22
198010   5.83   1.19   7.80   8.38   6.73   5.91   5.61   1.71   8.01
198011   1.22  -1.48   1.17   2.12   1.12   0.90   1.12  -1.52  -0.27
198012  -4.02  -2.83  -3.57  -5.67  -2.15  -5.85  -2.30  -2.43  -4.56
198101  -0.69   0.21  -1.15  -1.89   0.53  -0.64  -0.52  -0.28  -0.36
198102   3.97   7.56   3.39   3.20   5.25   5.88   4.89   4.63   4.55
198103   1.21   3.45  -0.51  -0.41   2.63   1.23   1.55   1.09   2.43
198104   5.04  10.11   3.25   3.85   5.15   5.37   4.23  11.33   3.53
198105  -4.43  -5.79  -2.66  -3.87  -3.44  -3.45  -4.42  -6.58  -4.56
198106   0.24   1.97  -0.64  -2.19   1.39  -3.08   1.32   0.46   1.49
198107   0.79  -0.34   2.59   2.27  -0.78   0.96   0.18  -1.39   1.88
198108   2.84   2.40   2.66   0.06   3.62   2.93   3.66   1.72   3.34
198109 -11.77  -9.21 -11.80 -11.22 -11.49 -11.00 -11.98  -7.99 -13.33
198110   1.61  -1.54   2.71   4.81  -0.11   2.51  -0.89   0.84  -0.67
198111   7.51   7.82   7.03   6.68   7.22   6.59   7.43   7.36   7.76
198112  -0.64   0.78  -0.54  -1.03   0.00  -0.21   0.19   0.53   0.18
198201   3.43   6.59   3.82   1.39   3.92   2.98   3.91   2.36   4.69
198202  -2.14   0.23  -2.16  -1.92  -1.92  -0.81  -2.38  -2.08  -0.86
198203   3.19   1.24   3.05   2.27   2.66   2.64   2.75   2.25   2.11
198204   1.79   0.53   1.49   3.73   1.37   2.67   1.07   3.36   0.79
198205   1.36  -0.38   2.36  -1.40   2.12  -1.27   2.64  -1.97   2.58
198206  -4.67  -5.06  -3.49  -6.77  -3.60  -6.99  -3.36  -6.85  -3.38
198207   1.67  -1.73   2.98  -0.99   2.87  -1.29   3.16  -3.58   3.53
198208   2.96  -0.31   2.46   4.34   2.17   3.97   2.32   3.60   2.64
198209   4.35   1.24   8.40   0.97   6.88  -0.86   7.51  -0.59   7.14
198210   1.94   5.19   0.56   7.01   0.31   8.02   0.16   8.16  -0.11
198211   1.31   1.95   2.48  -1.83   2.34  -2.19   2.55  -2.20   4.17
198212   3.16   3.14   1.77   2.55   2.02   2.34   2.11   2.83   1.73
198301   3.02   6.01   1.01   5.48   3.05   5.89   0.02   6.17   1.35
198302   3.17   6.48   2.68   2.30   3.09   3.78   3.53   2.56   4.21
198303   7.00   8.15   4.12  10.26   5.10  10.48   4.79   8.67   5.61
198304   6.19   5.48   4.98   6.02   4.64   6.69   5.61   8.06   4.90
198305  -0.93  -0.07  -0.12  -1.51   0.47  -0.49   0.52  -1.33   0.23
198306   4.68   4.49   2.50   7.58   2.47   7.51   2.90   6.27   2.90
198307   0.69   2.27   0.03  -0.29   0.25   1.11  -0.01  -0.35   1.83
198308  -0.10   0.37  -1.97   1.70  -2.00   2.16  -1.71   2.35  -2.66
198309   0.46   0.74   0.71   1.77   0.09   1.44  -0.34   1.39   1.19
198310   0.49   1.73  -0.18   0.10  -0.09   0.02  -0.66   0.43   1.05
198311   4.63   6.22   4.22   5.08   3.75   4.97   4.19   3.81   5.67
198312   2.37   4.59   1.51   3.75   1.18   3.16   1.53   3.22   1.24
198401   6.53  10.45   3.85   9.77   5.01  10.97   3.63   9.85   3.37
198402  -3.02  -2.73  -3.09  -2.63  -2.67  -2.89  -2.75  -2.85  -3.20
198403   4.33   3.82   5.04   3.49   5.83   3.76   4.89   4.21   5.09
198404   3.47   4.39   2.39   5.60   2.02   3.86   1.93   5.43   1.48
198405  -6.66  -5.55  -7.34  -4.81  -7.51  -5.51  -7.44  -5.84  -7.94
198406   1.60  -0.17   3.20   0.33   2.56  -0.73   3.28   0.01   3.93
198407  -3.38  -3.56  -2.81  -4.74  -2.57  -4.34  -2.52  -3.28  -3.33
198408   9.68   8.92   8.97  10.72   9.11   9.54   9.55   9.35   9.89
198409   3.33   2.31   3.17   4.59   1.83   3.08   3.51   3.02   3.10
198410   1.00   1.52   1.55  -0.64   2.31   0.61   1.90  -0.18   2.24
198411   1.69   1.96   1.49   1.73   1.47   2.30   1.68   2.36   1.69
198412   3.39   2.61   3.11   3.34   2.99   3.31   3.15   2.59   3.11
198501   5.24   5.90   4.94   6.97   5.52   6.11   4.13   6.98   4.65
198502   1.30   1.28   0.91   2.43   0.54   1.78   0.77   2.03   0.90
198503   0.83   1.59   1.32  -0.72   2.01   0.55   0.64   0.08   0.85
198504   2.08   1.94   1.90   2.40   1.30   1.86   2.15   3.14   2.41
198505   4.70   2.68   6.94   2.41   6.80   2.84   3.25   2.07   4.45
198506  -1.77   0.21  -3.30  -0.32  -2.67  -0.20  -2.42  -0.32  -2.46
198507   0.14   0.34   1.83  -1.90   1.13  -0.01   0.33  -0.24   0.34
198508   6.82   7.94   7.34   7.40   6.47   7.38   5.25   7.35   6.76
198509  -1.19  -0.47  -2.31  -1.55  -0.74  -1.43  -0.64  -0.48  -1.92
198510   7.71   7.11   7.51   7.32   6.29   6.56   8.44   7.01   8.85
198511   4.26   3.86   4.90   3.26   5.24   4.19   4.22   2.91   5.06
198512   3.12   3.41   1.96   3.69   1.35   5.06   2.56   2.58   2.94
198601   1.41   1.82   1.46   2.14   1.06   2.77   0.71   1.54   1.82
198602   5.74   6.45   3.85   5.93   5.26   6.20   3.13   6.25   5.48
198603  10.43  10.47   9.58  10.43  10.39  10.58   9.71   9.40  11.08
198604   1.89   1.42   2.59   2.62   1.07   2.27   3.02   2.46   2.54
198605  -2.92  -3.40  -2.12  -2.73  -2.60  -3.86  -1.87  -2.53  -2.11
198606  -0.57  -0.70  -0.59  -1.01  -1.61  -1.07  -0.30  -0.90  -1.08
198607  -3.25  -3.71  -3.64  -3.62  -3.19  -3.24  -3.18  -3.68  -1.78
198608   9.72  11.19   9.42  11.21   9.54  10.81   8.91  11.43   9.03
198609  -5.29  -3.07  -7.05  -3.54  -6.86  -3.12  -6.57  -3.82  -7.27
198610   3.45   3.17   3.03   3.07   2.92   3.63   3.34   3.39   3.51
198611   1.49   0.54   1.68   0.40   1.85  -0.11   1.88   0.86   0.82
198612   1.16   1.69   0.86   1.86  -0.21   1.56   0.92   1.73   0.48
198701   1.23   1.53   0.43   2.13   3.37   1.51   0.77   1.94   1.67
198702   3.41   1.64   4.54   2.47   5.58   2.15   4.94   2.53   4.81
198703   3.22   6.20   1.84   4.56   1.59   5.22   1.68   5.07   1.15
